departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020,poblacion
general guemes,22,chaco,2019,19,dengue,10,de 45 a 65 anos,5,general guemes,chaco,122,22063,76624
general guemes,22,chaco,2019,20,dengue,10,de 45 a 65 anos,5,general guemes,chaco,123,22063,76624
general guemes,22,chaco,2019,21,dengue,10,de 45 a 65 anos,6,general guemes,chaco,124,22063,76624
general guemes,22,chaco,2019,22,dengue,10,de 45 a 65 anos,1,general guemes,chaco,125,22063,76624
general guemes,22,chaco,2019,19,dengue,4,de 5 a 9 anos,2,general guemes,chaco,126,22063,76624
general guemes,22,chaco,2019,20,dengue,4,de 5 a 9 anos,4,general guemes,chaco,127,22063,76624
general guemes,22,chaco,2019,20,dengue,11,mayores de 65 anos,2,general guemes,chaco,128,22063,76624
libertador general san martin,22,san luis,2019,36,dengue,3,de 2 a 4 anos,1,libertador general san martin,chaco,129,74063,4436
mayor luis j fontana,22,chaco,2019,48,dengue,4,de 5 a 9 anos,1,mayor luis j fontana,chaco,130,22098,59701
san fernando,22,chaco,2019,11,dengue,5,de 10 a 14 anos,1,san fernando,chaco,131,22140,438554
san fernando,22,chaco,2019,26,dengue,5,de 10 a 14 anos,1,san fernando,chaco,132,22140,438554
san fernando,22,chaco,2019,19,dengue,7,de 20 a 24 anos,1,san fernando,chaco,133,22140,438554
san fernando,22,chaco,2019,27,dengue,7,de 20 a 24 anos,1,san fernando,chaco,134,22140,438554
san fernando,22,chaco,2019,13,dengue,8,de 25 a 34 anos,1,san fernando,chaco,135,22140,438554
san fernando,22,chaco,2019,18,dengue,8,de 25 a 34 anos,1,san fernando,chaco,136,22140,438554
san fernando,22,chaco,2019,19,dengue,8,de 25 a 34 anos,1,san fernando,chaco,137,22140,438554
san fernando,22,chaco,2019,26,dengue,8,de 25 a 34 anos,1,san fernando,chaco,138,22140,438554
san fernando,22,chaco,2019,21,dengue,9,de 35 a 44 anos,1,san fernando,chaco,139,22140,438554
san fernando,22,chaco,2019,10,dengue,10,de 45 a 65 anos,1,san fernando,chaco,140,22140,438554
san fernando,22,chaco,2019,11,dengue,10,de 45 a 65 anos,1,san fernando,chaco,141,22140,438554
san fernando,22,chaco,2019,8,dengue,11,mayores de 65 anos,1,san fernando,chaco,142,22140,438554
sargento cabral,22,chaco,2019,15,dengue,10,de 45 a 65 anos,1,sargento cabral,chaco,143,22154,17757
bermejo,34,formosa,2019,1,dengue,8,de 25 a 34 anos,1,bermejo,formosa,144,34007,16127
matacos,34,formosa,2019,14,dengue,6,de 15 a 19 anos,1,matacos,formosa,145,34028,16949
matacos,34,formosa,2019,3,dengue,7,de 20 a 24 anos,1,matacos,formosa,146,34028,16949
matacos,34,formosa,2019,2,dengue,8,de 25 a 34 anos,1,matacos,formosa,147,34028,16949
matacos,34,formosa,2019,3,dengue,8,de 25 a 34 anos,1,matacos,formosa,148,34028,16949
matacos,34,formosa,2019,2,dengue,9,de 35 a 44 anos,2,matacos,formosa,149,34028,16949
matacos,34,formosa,2019,3,dengue,9,de 35 a 44 anos,2,matacos,formosa,150,34028,16949
matacos,34,formosa,2019,2,dengue,10,de 45 a 65 anos,1,matacos,formosa,151,34028,16949
matacos,34,formosa,2019,3,dengue,10,de 45 a 65 anos,1,matacos,formosa,152,34028,16949
matacos,34,formosa,2019,1,dengue,11,mayores de 65 anos,1,matacos,formosa,153,34028,16949
matacos,34,formosa,2019,3,dengue,11,mayores de 65 anos,1,matacos,formosa,154,34028,16949
pirane,34,formosa,2019,3,dengue,8,de 25 a 34 anos,1,pirane,formosa,155,34056,69618
berazategui,38,buenos aires,2019,12,dengue,10,de 45 a 65 anos,1,berazategui,jujuy,156,6091,362021
cochinoca,38,jujuy,2019,20,dengue,11,mayores de 65 anos,1,cochinoca,jujuy,157,38007,13533
ledesma,38,jujuy,2019,7,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,158,38035,88774
ledesma,38,jujuy,2019,10,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,159,38035,88774
ledesma,38,jujuy,2019,13,dengue,5,de 10 a 14 anos,2,ledesma,jujuy,160,38035,88774
ledesma,38,jujuy,2019,14,dengue,5,de 10 a 14 anos,8,ledesma,jujuy,161,38035,88774
ledesma,38,jujuy,2019,15,dengue,5,de 10 a 14 anos,3,ledesma,jujuy,162,38035,88774
ledesma,38,jujuy,2019,16,dengue,5,de 10 a 14 anos,3,ledesma,jujuy,163,38035,88774
ledesma,38,jujuy,2019,17,dengue,5,de 10 a 14 anos,6,ledesma,jujuy,164,38035,88774
ledesma,38,jujuy,2019,18,dengue,5,de 10 a 14 anos,4,ledesma,jujuy,165,38035,88774
ledesma,38,jujuy,2019,19,dengue,5,de 10 a 14 anos,11,ledesma,jujuy,166,38035,88774
ledesma,38,jujuy,2019,20,dengue,5,de 10 a 14 anos,6,ledesma,jujuy,167,38035,88774
ledesma,38,jujuy,2019,21,dengue,5,de 10 a 14 anos,5,ledesma,jujuy,168,38035,88774
ledesma,38,jujuy,2019,11,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,169,38035,88774
ledesma,38,jujuy,2019,13,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,170,38035,88774
