departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020,poblacion
comuna 11,2,ciudad de buenos aires,2023,10,dengue,9,de 35 a 44 anos,4,comuna 11,ciudad de buenos aires,1360,2011,190165
rivadavia,86,mendoza,2023,10,dengue,11,mayores de 65 anos,1,rivadavia,santiago del estero,1361,50084,65149
castellanos,82,santa fe,2023,10,dengue,5,de 10 a 14 anos,2,castellanos,santa fe,1362,82021,213548
anta,66,salta,2023,10,dengue,11,mayores de 65 anos,7,anta,salta,1363,66007,71843
comuna 9,2,ciudad de buenos aires,2023,10,dengue,9,de 35 a 44 anos,23,comuna 9,ciudad de buenos aires,1364,2009,171733
rosario,82,santa fe,2023,10,dengue,11,mayores de 65 anos,16,rosario,santa fe,1365,82084,1310461
trancas,90,tucuman,2023,10,dengue,8,de 25 a 34 anos,1,trancas,tucuman,1366,90112,22380
rio hondo,86,santiago del estero,2023,10,dengue,5,de 10 a 14 anos,1,rio hondo,santiago del estero,1367,86147,62943
san fernando,22,chaco,2023,10,dengue,11,mayores de 65 anos,2,san fernando,chaco,1368,22140,454478
lomas de zamora,6,buenos aires,2023,10,dengue,10,de 45 a 65 anos,1,lomas de zamora,buenos aires,1369,6490,655122
lanus,6,buenos aires,2023,10,dengue,9,de 35 a 44 anos,2,lanus,buenos aires,1370,6434,462628
ushuaia,94,tierra del fuego antartida e islas del atlantico sur,2023,10,dengue,10,de 45 a 65 anos,1,ushuaia,tierra del fuego antartida e islas del atlantico sur,1371,94014,82892
monteros,90,tucuman,2023,10,dengue,9,de 35 a 44 anos,1,monteros,tucuman,1372,90070,78188
las colonias,82,santa fe,2023,10,dengue,8,de 25 a 34 anos,1,las colonias,santa fe,1373,82070,127385
choya,86,santiago del estero,2023,10,dengue,5,de 10 a 14 anos,6,choya,santiago del estero,1374,86063,36934
burruyacu,90,tucuman,2023,10,dengue,11,mayores de 65 anos,1,burruyacu,tucuman,1375,90007,47306
comuna 1,2,ciudad de buenos aires,2023,10,dengue,11,mayores de 65 anos,3,comuna 1,ciudad de buenos aires,1376,2001,258497
berazategui,6,buenos aires,2023,10,dengue,9,de 35 a 44 anos,18,berazategui,buenos aires,1377,6091,376431
salta capital,66,salta,2023,10,dengue,10,de 45 a 65 anos,5,salta capital,salta,1378,66028,654756
general san martin,6,cordoba,2023,10,dengue,9,de 35 a 44 anos,1,general san martin,buenos aires,1379,14042,148975
matacos,34,formosa,2023,10,dengue,4,de 5 a 9 anos,1,matacos,formosa,1380,34028,17739
la plata,6,buenos aires,2023,10,dengue,7,de 20 a 24 anos,1,la plata,buenos aires,1381,6441,728912
lules,90,tucuman,2023,10,dengue,7,de 20 a 24 anos,19,lules,tucuman,1382,90063,95259
san cristobal,82,santa fe,2023,10,dengue,11,mayores de 65 anos,11,san cristobal,santa fe,1383,82091,79273
comuna 7,2,ciudad de buenos aires,2023,10,dengue,7,de 20 a 24 anos,3,comuna 7,ciudad de buenos aires,1384,2007,242674
comuna 8,2,ciudad de buenos aires,2023,10,dengue,10,de 45 a 65 anos,7,comuna 8,ciudad de buenos aires,1385,2008,230380
anta,66,salta,2023,10,dengue,8,de 25 a 34 anos,2,anta,salta,1386,66007,71843
san fernando,22,chaco,2023,10,dengue,6,de 15 a 19 anos,1,san fernando,chaco,1387,22140,454478
cruz del eje,14,cordoba,2023,10,dengue,10,de 45 a 65 anos,1,cruz del eje,cordoba,1388,14028,71615
general san martin,6,cordoba,2023,10,dengue,8,de 25 a 34 anos,1,general san martin,buenos aires,1390,14042,148975
santiago del estero capital,86,santiago del estero,2023,10,dengue,10,de 45 a 65 anos,25,santiago del estero capital,santiago del estero,1391,86049,306825
pilar,6,buenos aires,2023,10,dengue,7,de 20 a 24 anos,1,pilar,buenos aires,1392,6638,399645
parana,30,entre rios,2023,10,dengue,11,mayores de 65 anos,2,parana,entre rios,1393,30084,385567
9 de julio,82,santa fe,2023,10,dengue,8,de 25 a 34 anos,7,9 de julio,santa fe,1394,82077,34502
ituzaingo,18,corrientes,2023,10,dengue,10,de 45 a 65 anos,1,ituzaingo,corrientes,1395,18084,34110
la paz,10,entre rios,2023,10,dengue,5,de 10 a 14 anos,1,la paz,catamarca,1396,30070,72990
pilagas,34,formosa,2023,10,dengue,9,de 35 a 44 anos,1,pilagas,formosa,1397,34042,20899
rio cuarto,14,cordoba,2023,10,dengue,11,mayores de 65 anos,1,rio cuarto,cordoba,1398,14098,284887
comuna 12,2,ciudad de buenos aires,2023,10,dengue,9,de 35 a 44 anos,2,comuna 12,ciudad de buenos aires,1399,2012,215335
el carmen,38,jujuy,2023,10,dengue,9,de 35 a 44 anos,2,el carmen,jujuy,1400,38014,122041
banda,86,santiago del estero,2023,10,dengue,8,de 25 a 34 anos,1,banda,santiago del estero,1401,86035,169458
rio cuarto,14,cordoba,2023,10,dengue,9,de 35 a 44 anos,1,rio cuarto,cordoba,1402,14098,284887
choya,86,santiago del estero,2023,10,dengue,3,de 2 a 4 anos,1,choya,santiago del estero,1403,86063,36934
la candelaria,66,salta,2023,10,dengue,10,de 45 a 65 anos,3,la candelaria,salta,1404,66084,6628
lules,90,tucuman,2023,10,dengue,10,de 45 a 65 anos,25,lules,tucuman,1405,90063,95259
cruz alta,90,tucuman,2023,10,dengue,11,mayores de 65 anos,13,cruz alta,tucuman,1406,90014,229688
leales,90,tucuman,2023,10,dengue,11,mayores de 65 anos,1,leales,tucuman,1407,90056,64792
san justo,14,cordoba,2023,10,dengue,10,de 45 a 65 anos,2,san justo,cordoba,1408,14140,234432
leales,90,tucuman,2023,10,dengue,11,mayores de 65 anos,1,leales,tucuman,1409,90056,64792
lules,90,tucuman,2023,10,dengue,11,mayores de 65 anos,16,lules,tucuman,1410,90063,95259
vicente lopez,6,buenos aires,2023,10,dengue,10,de 45 a 65 anos,1,vicente lopez,buenos aires,1411,6861,266538
moreno,6,buenos aires,2023,10,dengue,10,de 45 a 65 anos,2,moreno,buenos aires,1412,6560,566103
general jose de san martin,66,salta,2023,10,dengue,10,de 45 a 65 anos,31,general jose de san martin,salta,1413,66056,191852
la paz,10,entre rios,2023,10,dengue,11,mayores de 65 anos,1,la paz,catamarca,1414,30070,72990
rosario,82,santa fe,2023,10,dengue,10,de 45 a 65 anos,9,rosario,santa fe,1415,82084,1310461
rosario,82,santa fe,2023,10,dengue,7,de 20 a 24 anos,11,rosario,santa fe,1416,82084,1310461
berazategui,6,buenos aires,2023,10,dengue,10,de 45 a 65 anos,22,berazategui,buenos aires,1417,6091,376431
san pedro,38,buenos aires,2023,10,dengue,11,mayores de 65 anos,2,san pedro,jujuy,1418,6770,64827
comuna 9,2,ciudad de buenos aires,2023,10,dengue,7,de 20 a 24 anos,12,comuna 9,ciudad de buenos aires,1419,2009,171733
castellanos,82,santa fe,2023,10,dengue,10,de 45 a 65 anos,6,castellanos,santa fe,1420,82021,213548
libertador general san martin,54,san luis,2023,11,dengue,7,de 20 a 24 anos,1,libertador general san martin,misiones,1421,74063,4253
comuna 4,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,3,comuna 4,ciudad de buenos aires,1422,2004,240937
general jose de san martin,66,salta,2023,11,dengue,7,de 20 a 24 anos,32,general jose de san martin,salta,1423,66056,191852
comuna 10,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,7,comuna 10,ciudad de buenos aires,1424,2010,170811
famailla,90,tucuman,2023,11,dengue,9,de 35 a 44 anos,1,famailla,tucuman,1425,90028,44083
san cristobal,82,santa fe,2023,11,dengue,9,de 35 a 44 anos,32,san cristobal,santa fe,1426,82091,79273
rosario de la frontera,66,salta,2023,11,dengue,10,de 45 a 65 anos,1,rosario de la frontera,salta,1427,66140,31885
san jeronimo,82,santa fe,2023,11,dengue,7,de 20 a 24 anos,1,san jeronimo,santa fe,1428,82105,92161
rivadavia,66,mendoza,2023,11,dengue,2,de 13 a 24 meses,1,rivadavia,salta,1429,50084,65149
ledesma,38,jujuy,2023,11,dengue,5,de 10 a 14 anos,6,ledesma,jujuy,1430,38035,90783
la capital,82,santa fe,2023,11,dengue,7,de 20 a 24 anos,10,la capital,santa fe,1431,82063,597127
metan,66,salta,2023,11,dengue,9,de 35 a 44 anos,1,metan,salta,1432,66112,44405
berazategui,6,buenos aires,2023,11,dengue,9,de 35 a 44 anos,31,berazategui,buenos aires,1433,6091,376431
el carmen,38,jujuy,2023,11,dengue,6,de 15 a 19 anos,1,el carmen,jujuy,1434,38014,122041
choya,86,santiago del estero,2023,11,dengue,11,mayores de 65 anos,3,choya,santiago del estero,1435,86063,36934
copo,86,santiago del estero,2023,11,dengue,7,de 20 a 24 anos,2,copo,santiago del estero,1436,86056,39963
castellanos,82,santa fe,2023,11,dengue,11,mayores de 65 anos,18,castellanos,santa fe,1437,82021,213548
comuna 8,2,ciudad de buenos aires,2023,11,dengue,9,de 35 a 44 anos,12,comuna 8,ciudad de buenos aires,1438,2008,230380
comuna 15,2,ciudad de buenos aires,2023,11,dengue,9,de 35 a 44 anos,2,comuna 15,ciudad de buenos aires,1439,2015,182528
rio hondo,86,santiago del estero,2023,11,dengue,11,mayores de 65 anos,4,rio hondo,santiago del estero,1440,86147,62943
general guemes,66,chaco,2023,11,dengue,11,mayores de 65 anos,31,general guemes,salta,1441,22063,79891
comuna 1,2,ciudad de buenos aires,2023,11,dengue,5,de 10 a 14 anos,4,comuna 1,ciudad de buenos aires,1442,2001,258497
chicligasta,90,tucuman,2023,11,dengue,9,de 35 a 44 anos,1,chicligasta,tucuman,1443,90021,97745
banda,86,santiago del estero,2023,11,dengue,10,de 45 a 65 anos,2,banda,santiago del estero,1444,86035,169458
lomas de zamora,6,buenos aires,2023,11,dengue,9,de 35 a 44 anos,5,lomas de zamora,buenos aires,1445,6490,655122
general jose de san martin,66,salta,2023,11,dengue,9,de 35 a 44 anos,44,general jose de san martin,salta,1446,66056,191852
rio hondo,86,santiago del estero,2023,11,dengue,11,mayores de 65 anos,7,rio hondo,santiago del estero,1447,86147,62943
copo,86,santiago del estero,2023,11,dengue,10,de 45 a 65 anos,2,copo,santiago del estero,1448,86056,39963
el alto,10,catamarca,2023,11,dengue,11,mayores de 65 anos,1,el alto,catamarca,1449,10056,3966
9 de julio,82,santa fe,2023,11,dengue,8,de 25 a 34 anos,11,9 de julio,santa fe,1450,82077,34502
tafi viejo,90,tucuman,2023,11,dengue,7,de 20 a 24 anos,17,tafi viejo,tucuman,1451,90105,157352
caseros,82,santa fe,2023,11,dengue,11,mayores de 65 anos,2,caseros,santa fe,1452,82014,90804
lules,90,tucuman,2023,11,dengue,4,de 5 a 9 anos,5,lules,tucuman,1453,90063,95259
florencio varela,6,buenos aires,2023,11,dengue,11,mayores de 65 anos,1,florencio varela,buenos aires,1454,6274,541606
burruyacu,90,tucuman,2023,11,dengue,10,de 45 a 65 anos,4,burruyacu,tucuman,1455,90007,47306
moreno,86,buenos aires,2023,11,dengue,9,de 35 a 44 anos,1,moreno,santiago del estero,1456,6560,566103
patino,34,formosa,2023,11,dengue,3,de 2 a 4 anos,1,patino,formosa,1457,34035,78445
comuna 3,2,ciudad de buenos aires,2023,11,dengue,7,de 20 a 24 anos,1,comuna 3,ciudad de buenos aires,1458,2003,193682
merlo,6,buenos aires,2023,11,dengue,7,de 20 a 24 anos,2,merlo,buenos aires,1459,6539,626975
santo tome,18,corrientes,2023,11,dengue,10,de 45 a 65 anos,1,santo tome,corrientes,1460,18168,75957
comuna 2,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,2,comuna 2,ciudad de buenos aires,1461,2002,149328
general obligado,82,santa fe,2023,11,dengue,5,de 10 a 14 anos,57,general obligado,santa fe,1462,82049,205315
san pedro,38,buenos aires,2023,11,dengue,8,de 25 a 34 anos,12,san pedro,jujuy,1463,6770,64827
la paz,10,entre rios,2023,11,dengue,11,mayores de 65 anos,5,la paz,catamarca,1464,30070,72990
famailla,90,tucuman,2023,11,dengue,11,mayores de 65 anos,1,famailla,tucuman,1465,90028,44083
vicente lopez,6,buenos aires,2023,11,dengue,11,mayores de 65 anos,1,vicente lopez,buenos aires,1466,6861,266538
rio cuarto,14,cordoba,2023,11,dengue,11,mayores de 65 anos,1,rio cuarto,cordoba,1467,14098,284887
rio cuarto,14,cordoba,2023,11,dengue,11,mayores de 65 anos,5,rio cuarto,cordoba,1468,14098,284887
la candelaria,66,salta,2023,11,dengue,11,mayores de 65 anos,2,la candelaria,salta,1469,66084,6628
garay,82,santa fe,2023,11,dengue,9,de 35 a 44 anos,1,garay,santa fe,1470,82035,23964
general obligado,82,santa fe,2023,11,dengue,2,de 13 a 24 meses,2,general obligado,santa fe,1471,82049,205315
almirante brown,22,buenos aires,2023,11,dengue,6,de 15 a 19 anos,1,almirante brown,chaco,1472,6028,608878
comuna 12,2,ciudad de buenos aires,2023,11,dengue,10,de 45 a 65 anos,1,comuna 12,ciudad de buenos aires,1473,2012,215335
el carmen,38,jujuy,2023,11,dengue,8,de 25 a 34 anos,1,el carmen,jujuy,1474,38014,122041
comuna 13,2,ciudad de buenos aires,2023,11,dengue,10,de 45 a 65 anos,7,comuna 13,ciudad de buenos aires,1475,2013,236650
leales,90,tucuman,2023,11,dengue,10,de 45 a 65 anos,8,leales,tucuman,1476,90056,64792
la rioja capital,46,la rioja,2023,11,dengue,9,de 35 a 44 anos,1,la rioja capital,la rioja,1477,46014,234308
general guemes,66,chaco,2023,11,dengue,9,de 35 a 44 anos,30,general guemes,salta,1478,22063,79891
san cosme,18,corrientes,2023,11,dengue,10,de 45 a 65 anos,2,san cosme,corrientes,1479,18133,17278
famailla,90,tucuman,2023,11,dengue,11,mayores de 65 anos,3,famailla,tucuman,1480,90028,44083
burruyacu,90,tucuman,2023,11,dengue,7,de 20 a 24 anos,1,burruyacu,tucuman,1481,90007,47306
tafi viejo,90,tucuman,2023,11,dengue,10,de 45 a 65 anos,34,tafi viejo,tucuman,1482,90105,157352
la capital,82,santa fe,2023,11,dengue,6,de 15 a 19 anos,6,la capital,santa fe,1483,82063,597127
lules,90,tucuman,2023,11,dengue,11,mayores de 65 anos,21,lules,tucuman,1484,90063,95259
florencio varela,6,buenos aires,2023,11,dengue,9,de 35 a 44 anos,2,florencio varela,buenos aires,1485,6274,541606
colon,14,cordoba,2023,11,dengue,11,mayores de 65 anos,2,colon,cordoba,1486,14021,326575
general guemes,66,chaco,2023,11,dengue,5,de 10 a 14 anos,2,general guemes,salta,1487,22063,79891
lules,90,tucuman,2023,11,dengue,7,de 20 a 24 anos,30,lules,tucuman,1488,90063,95259
tres de febrero,6,buenos aires,2023,11,dengue,7,de 20 a 24 anos,6,tres de febrero,buenos aires,1489,6840,344221
castellanos,82,santa fe,2023,11,dengue,11,mayores de 65 anos,27,castellanos,santa fe,1490,82021,213548
general obligado,82,santa fe,2023,11,dengue,3,de 2 a 4 anos,2,general obligado,santa fe,1491,82049,205315
corrientes capital,18,corrientes,2023,11,dengue,7,de 20 a 24 anos,2,corrientes capital,corrientes,1492,18021,422722
lules,90,tucuman,2023,11,dengue,3,de 2 a 4 anos,1,lules,tucuman,1493,90063,95259
santa barbara,38,jujuy,2023,11,dengue,5,de 10 a 14 anos,3,santa barbara,jujuy,1494,38070,19337
rio hondo,86,santiago del estero,2023,11,dengue,6,de 15 a 19 anos,4,rio hondo,santiago del estero,1495,86147,62943
almirante brown,6,buenos aires,2023,11,dengue,10,de 45 a 65 anos,5,almirante brown,buenos aires,1496,6028,608878
banda,86,santiago del estero,2023,11,dengue,8,de 25 a 34 anos,3,banda,santiago del estero,1497,86035,169458
lanus,6,buenos aires,2023,11,dengue,11,mayores de 65 anos,3,lanus,buenos aires,1498,6434,462628
san justo,14,cordoba,2023,11,dengue,7,de 20 a 24 anos,2,san justo,cordoba,1499,14140,234432
el carmen,38,jujuy,2023,11,dengue,11,mayores de 65 anos,4,el carmen,jujuy,1500,38014,122041
banda,86,santiago del estero,2023,11,dengue,6,de 15 a 19 anos,1,banda,santiago del estero,1501,86035,169458
comuna 7,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,7,comuna 7,ciudad de buenos aires,1502,2007,242674
choya,86,santiago del estero,2023,11,dengue,7,de 20 a 24 anos,2,choya,santiago del estero,1503,86063,36934
patino,34,formosa,2023,11,dengue,9,de 35 a 44 anos,1,patino,formosa,1504,34035,78445
comuna 10,2,ciudad de buenos aires,2023,11,dengue,6,de 15 a 19 anos,5,comuna 10,ciudad de buenos aires,1505,2010,170811
leales,90,tucuman,2023,11,dengue,11,mayores de 65 anos,1,leales,tucuman,1506,90056,64792
tafi del valle,90,tucuman,2023,11,dengue,7,de 20 a 24 anos,1,tafi del valle,tucuman,1507,90098,18114
anta,66,salta,2023,11,dengue,11,mayores de 65 anos,2,anta,salta,1508,66007,71843
trancas,90,tucuman,2023,11,dengue,11,mayores de 65 anos,2,trancas,tucuman,1509,90112,22380
doctor manuel belgrano,38,jujuy,2023,11,dengue,11,mayores de 65 anos,1,doctor manuel belgrano,jujuy,1510,38021,320238
san justo,14,cordoba,2023,11,dengue,11,mayores de 65 anos,1,san justo,cordoba,1511,14140,234432
merlo,6,buenos aires,2023,11,dengue,11,mayores de 65 anos,2,merlo,buenos aires,1512,6539,626975
santa maria,14,catamarca,2023,11,dengue,11,mayores de 65 anos,1,santa maria,cordoba,1513,10091,24286
catamarca capital,10,catamarca,2023,11,dengue,4,de 5 a 9 anos,1,catamarca capital,catamarca,1514,10049,188824
comuna 15,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,10,comuna 15,ciudad de buenos aires,1515,2015,182528
rivadavia,66,mendoza,2023,11,dengue,7,de 20 a 24 anos,7,rivadavia,salta,1516,50084,65149
tafi viejo,90,tucuman,2023,11,dengue,9,de 35 a 44 anos,29,tafi viejo,tucuman,1517,90105,157352
vera,82,santa fe,2023,11,dengue,10,de 45 a 65 anos,2,vera,santa fe,1518,82133,55484
santiago del estero capital,86,santiago del estero,2023,11,dengue,7,de 20 a 24 anos,28,santiago del estero capital,santiago del estero,1519,86049,306825
figueroa,86,santiago del estero,2023,11,dengue,8,de 25 a 34 anos,1,figueroa,santiago del estero,1520,86070,18687
la matanza,6,buenos aires,2023,11,dengue,6,de 15 a 19 anos,11,la matanza,buenos aires,1521,6427,2419872
ituzaingo,6,corrientes,2023,11,dengue,11,mayores de 65 anos,1,ituzaingo,buenos aires,1522,18084,34110
san cosme,18,corrientes,2023,11,dengue,7,de 20 a 24 anos,3,san cosme,corrientes,1523,18133,17278
salavina,86,santiago del estero,2023,11,dengue,6,de 15 a 19 anos,1,salavina,santiago del estero,1524,86168,12365
comuna 13,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,5,comuna 13,ciudad de buenos aires,1525,2013,236650
cordoba capital,14,cordoba,2023,11,dengue,11,mayores de 65 anos,16,cordoba capital,cordoba,1526,14014,1474541
la rioja capital,46,la rioja,2023,11,dengue,8,de 25 a 34 anos,1,la rioja capital,la rioja,1527,46014,234308
almirante brown,6,buenos aires,2023,11,dengue,7,de 20 a 24 anos,1,almirante brown,buenos aires,1528,6028,608878
9 de julio,82,santa fe,2023,11,dengue,10,de 45 a 65 anos,22,9 de julio,santa fe,1529,82077,34502
rio chico,90,tucuman,2023,11,dengue,8,de 25 a 34 anos,1,rio chico,tucuman,1530,90077,68842
comuna 6,2,ciudad de buenos aires,2023,11,dengue,10,de 45 a 65 anos,6,comuna 6,ciudad de buenos aires,1531,2006,185875
comuna 14,2,ciudad de buenos aires,2023,11,dengue,10,de 45 a 65 anos,12,comuna 14,ciudad de buenos aires,1532,2014,227268
salta capital,66,salta,2023,11,dengue,8,de 25 a 34 anos,5,salta capital,salta,1533,66028,654756
san miguel,6,corrientes,2023,11,dengue,11,mayores de 65 anos,1,san miguel,buenos aires,1534,18154,11725
ledesma,38,jujuy,2023,11,dengue,2,de 13 a 24 meses,1,ledesma,jujuy,1536,38035,90783
comuna 13,2,ciudad de buenos aires,2023,11,dengue,8,de 25 a 34 anos,1,comuna 13,ciudad de buenos aires,1537,2013,236650
comuna 7,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,1,comuna 7,ciudad de buenos aires,1538,2007,242674
san cristobal,82,santa fe,2023,11,dengue,3,de 2 a 4 anos,3,san cristobal,santa fe,1539,82091,79273
cruz alta,90,tucuman,2023,11,dengue,9,de 35 a 44 anos,37,cruz alta,tucuman,1540,90014,229688
rivadavia,66,mendoza,2023,11,dengue,11,mayores de 65 anos,1,rivadavia,salta,1541,50084,65149
famailla,90,tucuman,2023,11,dengue,8,de 25 a 34 anos,1,famailla,tucuman,1542,90028,44083
hurlingham,6,buenos aires,2023,11,dengue,10,de 45 a 65 anos,1,hurlingham,buenos aires,1543,6408,196582
ledesma,38,jujuy,2023,11,dengue,6,de 15 a 19 anos,8,ledesma,jujuy,1544,38035,90783
simoca,90,tucuman,2023,11,dengue,9,de 35 a 44 anos,1,simoca,tucuman,1545,90091,35098
santiago del estero capital,86,santiago del estero,2023,11,dengue,5,de 10 a 14 anos,6,santiago del estero capital,santiago del estero,1546,86049,306825
quilmes,6,buenos aires,2023,11,dengue,9,de 35 a 44 anos,6,quilmes,buenos aires,1547,6658,686466
comuna 14,2,ciudad de buenos aires,2023,11,dengue,9,de 35 a 44 anos,6,comuna 14,ciudad de buenos aires,1548,2014,227268
general rodriguez,6,buenos aires,2023,11,dengue,8,de 25 a 34 anos,1,general rodriguez,buenos aires,1549,6364,115802
santa barbara,38,jujuy,2023,11,dengue,11,mayores de 65 anos,10,santa barbara,jujuy,1550,38070,19337
ezeiza,6,buenos aires,2023,11,dengue,7,de 20 a 24 anos,1,ezeiza,buenos aires,1551,6270,234233
choya,86,santiago del estero,2023,11,dengue,8,de 25 a 34 anos,3,choya,santiago del estero,1552,86063,36934
9 de julio,82,santa fe,2023,11,dengue,5,de 10 a 14 anos,5,9 de julio,santa fe,1553,82077,34502
comuna 2,2,ciudad de buenos aires,2023,11,dengue,7,de 20 a 24 anos,1,comuna 2,ciudad de buenos aires,1554,2002,149328
tafi viejo,90,tucuman,2023,11,dengue,6,de 15 a 19 anos,7,tafi viejo,tucuman,1555,90105,157352
comuna 11,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,6,comuna 11,ciudad de buenos aires,1556,2011,190165
yerba buena,90,tucuman,2023,11,dengue,5,de 10 a 14 anos,3,yerba buena,tucuman,1557,90119,102273
esteban echeverria,6,buenos aires,2023,11,dengue,7,de 20 a 24 anos,3,esteban echeverria,buenos aires,1558,6260,389731
comuna 1,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,35,comuna 1,ciudad de buenos aires,1559,2001,258497
moron,6,buenos aires,2023,11,dengue,7,de 20 a 24 anos,2,moron,buenos aires,1560,6568,317073
punilla,14,cordoba,2023,11,dengue,9,de 35 a 44 anos,1,punilla,cordoba,1561,14091,223850
san justo,14,cordoba,2023,11,dengue,9,de 35 a 44 anos,2,san justo,cordoba,1562,14140,234432
yerba buena,90,tucuman,2023,11,dengue,8,de 25 a 34 anos,7,yerba buena,tucuman,1563,90119,102273
la matanza,6,buenos aires,2023,11,dengue,10,de 45 a 65 anos,21,la matanza,buenos aires,1564,6427,2419872
comuna 9,2,ciudad de buenos aires,2023,11,dengue,8,de 25 a 34 anos,23,comuna 9,ciudad de buenos aires,1566,2009,171733
copo,86,santiago del estero,2023,11,dengue,11,mayores de 65 anos,3,copo,santiago del estero,1567,86056,39963
el alto,10,catamarca,2023,11,dengue,9,de 35 a 44 anos,1,el alto,catamarca,1568,10056,3966
santa victoria,66,salta,2023,11,dengue,9,de 35 a 44 anos,1,santa victoria,salta,1569,66161,9636
general guemes,66,chaco,2023,11,dengue,6,de 15 a 19 anos,4,general guemes,salta,1570,22063,79891
vera,82,santa fe,2023,11,dengue,11,mayores de 65 anos,1,vera,santa fe,1571,82133,55484
tres de febrero,6,buenos aires,2023,11,dengue,11,mayores de 65 anos,8,tres de febrero,buenos aires,1572,6840,344221
comuna 15,2,ciudad de buenos aires,2023,11,dengue,10,de 45 a 65 anos,6,comuna 15,ciudad de buenos aires,1573,2015,182528
ituzaingo,18,corrientes,2023,11,dengue,11,mayores de 65 anos,2,ituzaingo,corrientes,1574,18084,34110
san cosme,18,corrientes,2023,11,dengue,11,mayores de 65 anos,2,san cosme,corrientes,1575,18133,17278
banda,86,santiago del estero,2023,11,dengue,11,mayores de 65 anos,4,banda,santiago del estero,1576,86035,169458
ushuaia,94,tierra del fuego antartida e islas del atlantico sur,2023,11,dengue,9,de 35 a 44 anos,1,ushuaia,tierra del fuego antartida e islas del atlantico sur,1577,94014,82892
tafi del valle,90,tucuman,2023,11,dengue,11,mayores de 65 anos,2,tafi del valle,tucuman,1578,90098,18114
catamarca capital,10,catamarca,2023,11,dengue,9,de 35 a 44 anos,2,catamarca capital,catamarca,1579,10049,188824
cordoba capital,14,cordoba,2023,11,dengue,5,de 10 a 14 anos,9,cordoba capital,cordoba,1580,14014,1474541
san isidro,6,buenos aires,2023,11,dengue,7,de 20 a 24 anos,1,san isidro,buenos aires,1581,6756,291448
choya,86,santiago del estero,2023,11,dengue,11,mayores de 65 anos,20,choya,santiago del estero,1582,86063,36934
rio cuarto,14,cordoba,2023,11,dengue,6,de 15 a 19 anos,2,rio cuarto,cordoba,1583,14098,284887
comuna 1,2,ciudad de buenos aires,2023,11,dengue,7,de 20 a 24 anos,14,comuna 1,ciudad de buenos aires,1584,2001,258497
comuna 10,2,ciudad de buenos aires,2023,11,dengue,7,de 20 a 24 anos,4,comuna 10,ciudad de buenos aires,1585,2010,170811
comuna 13,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,9,comuna 13,ciudad de buenos aires,1586,2013,236650
san fernando,6,chaco,2023,11,dengue,7,de 20 a 24 anos,1,san fernando,buenos aires,1587,22140,454478
san fernando,22,chaco,2023,11,dengue,5,de 10 a 14 anos,1,san fernando,chaco,1588,22140,454478
parana,30,entre rios,2023,11,dengue,11,mayores de 65 anos,4,parana,entre rios,1589,30084,385567
corrientes capital,18,corrientes,2023,11,dengue,11,mayores de 65 anos,3,corrientes capital,corrientes,1590,18021,422722
pilcomayo,34,formosa,2023,11,dengue,6,de 15 a 19 anos,1,pilcomayo,formosa,1591,34049,99211
general jose de san martin,66,salta,2023,11,dengue,8,de 25 a 34 anos,24,general jose de san martin,salta,1592,66056,191852
san miguel,6,corrientes,2023,11,dengue,6,de 15 a 19 anos,1,san miguel,buenos aires,1593,18154,11725
guasayan,86,santiago del estero,2023,11,dengue,11,mayores de 65 anos,1,guasayan,santiago del estero,1594,86084,8055
la cocha,90,tucuman,2023,11,dengue,7,de 20 a 24 anos,1,la cocha,tucuman,1595,90049,22988
rivadavia,66,mendoza,2023,11,dengue,3,de 2 a 4 anos,1,rivadavia,salta,1596,50084,65149
san miguel,6,corrientes,2023,11,dengue,8,de 25 a 34 anos,1,san miguel,buenos aires,1597,18154,11725
yerba buena,90,tucuman,2023,11,dengue,4,de 5 a 9 anos,2,yerba buena,tucuman,1598,90119,102273
comuna 8,2,ciudad de buenos aires,2023,11,dengue,8,de 25 a 34 anos,9,comuna 8,ciudad de buenos aires,1599,2008,230380
comuna 12,2,ciudad de buenos aires,2023,11,dengue,11,mayores de 65 anos,6,comuna 12,ciudad de buenos aires,1600,2012,215335
juan b alberdi,90,tucuman,2023,11,dengue,6,de 15 a 19 anos,1,juan b alberdi,tucuman,1601,90042,36500
moron,6,buenos aires,2023,11,dengue,10,de 45 a 65 anos,2,moron,buenos aires,1602,6568,317073
