departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original
cordoba capital,14,cordoba,2023,13,dengue,3,de 2 a 4 anos,3,cordoba capital,cordoba,3688
trancas,90,tucuman,2023,13,dengue,6,de 15 a 19 anos,3,trancas,tucuman,3689
ledesma,38,jujuy,2023,13,dengue,6,de 15 a 19 anos,21,ledesma,jujuy,3690
santa rosa,10,mendoza,2023,13,dengue,11,mayores de 65 anos,5,santa rosa,catamarca,3691
berazategui,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,20,berazategui,buenos aires,3692
tafi del valle,90,tucuman,2023,13,dengue,8,de 25 a 34 anos,1,tafi del valle,tucuman,3693
san pedro,38,buenos aires,2023,13,dengue,5,de 10 a 14 anos,8,san pedro,jujuy,3694
graneros,90,tucuman,2023,13,dengue,5,de 10 a 14 anos,1,graneros,tucuman,3695
yerba buena,90,tucuman,2023,13,dengue,11,mayores de 65 anos,57,yerba buena,tucuman,3696
ituzaingo,18,corrientes,2023,13,dengue,10,de 45 a 65 anos,6,ituzaingo,corrientes,3697
rio primero,14,cordoba,2023,13,dengue,11,mayores de 65 anos,1,rio primero,cordoba,3698
tigre,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,3,tigre,buenos aires,3699
parana,30,entre rios,2023,13,dengue,10,de 45 a 65 anos,8,parana,entre rios,3700
comuna 10,2,ciudad de buenos aires,2023,13,dengue,10,de 45 a 65 anos,31,comuna 10,ciudad de buenos aires,3701
guasayan,86,santiago del estero,2023,13,dengue,7,de 20 a 24 anos,2,guasayan,santiago del estero,3702
comuna 4,2,ciudad de buenos aires,2023,13,dengue,11,mayores de 65 anos,4,comuna 4,ciudad de buenos aires,3703
san javier,82,santa fe,2023,13,dengue,7,de 20 a 24 anos,2,san javier,santa fe,3704
jimenez,86,santiago del estero,2023,13,dengue,10,de 45 a 65 anos,1,jimenez,santiago del estero,3705
rivadavia,66,mendoza,2023,13,dengue,11,mayores de 65 anos,5,rivadavia,salta,3706
marcos paz,6,buenos aires,2023,13,dengue,5,de 10 a 14 anos,1,marcos paz,buenos aires,3707
rosario,82,santa fe,2023,13,dengue,10,de 45 a 65 anos,163,rosario,santa fe,3708
tafi del valle,90,tucuman,2023,13,dengue,10,de 45 a 65 anos,3,tafi del valle,tucuman,3709
general taboada,86,santiago del estero,2023,13,dengue,10,de 45 a 65 anos,19,general taboada,santiago del estero,3710
tres de febrero,6,buenos aires,2023,13,dengue,6,de 15 a 19 anos,19,tres de febrero,buenos aires,3711
parana,30,entre rios,2023,13,dengue,6,de 15 a 19 anos,3,parana,entre rios,3712
parana,30,entre rios,2023,13,dengue,8,de 25 a 34 anos,6,parana,entre rios,3713
colon,14,cordoba,2023,13,dengue,10,de 45 a 65 anos,4,colon,cordoba,3714
san fernando,22,chaco,2023,13,dengue,6,de 15 a 19 anos,4,san fernando,chaco,3715
chacabuco,22,buenos aires,2023,13,dengue,7,de 20 a 24 anos,1,chacabuco,chaco,3716
mercedes,18,corrientes,2023,13,dengue,11,mayores de 65 anos,2,mercedes,corrientes,3717
san justo,14,cordoba,2023,13,dengue,11,mayores de 65 anos,17,san justo,cordoba,3718
comuna 10,2,ciudad de buenos aires,2023,13,dengue,9,de 35 a 44 anos,48,comuna 10,ciudad de buenos aires,3720
comuna 1,2,ciudad de buenos aires,2023,13,dengue,7,de 20 a 24 anos,34,comuna 1,ciudad de buenos aires,3721
juan b alberdi,90,tucuman,2023,13,dengue,6,de 15 a 19 anos,1,juan b alberdi,tucuman,3722
ituzaingo,18,corrientes,2023,13,dengue,11,mayores de 65 anos,5,ituzaingo,corrientes,3723
quilmes,6,buenos aires,2023,13,dengue,4,de 5 a 9 anos,2,quilmes,buenos aires,3724
ituzaingo,6,corrientes,2023,13,dengue,11,mayores de 65 anos,9,ituzaingo,buenos aires,3725
anta,66,salta,2023,13,dengue,8,de 25 a 34 anos,25,anta,salta,3726
tucuman capital,90,tucuman,2023,13,dengue,6,de 15 a 19 anos,163,tucuman capital,tucuman,3727
san cosme,18,corrientes,2023,13,dengue,8,de 25 a 34 anos,1,san cosme,corrientes,3728
la paz,10,entre rios,2023,13,dengue,8,de 25 a 34 anos,6,la paz,catamarca,3729
catamarca capital,10,catamarca,2023,13,dengue,5,de 10 a 14 anos,1,catamarca capital,catamarca,3730
silipica,86,santiago del estero,2023,13,dengue,9,de 35 a 44 anos,1,silipica,santiago del estero,3731
san pedro,38,buenos aires,2023,13,dengue,11,mayores de 65 anos,135,san pedro,jujuy,3732
copo,86,santiago del estero,2023,13,dengue,9,de 35 a 44 anos,2,copo,santiago del estero,3733
chivilcoy,6,buenos aires,2023,13,dengue,8,de 25 a 34 anos,1,chivilcoy,buenos aires,3734
quilmes,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,41,quilmes,buenos aires,3735
loreto,86,santiago del estero,2023,13,dengue,11,mayores de 65 anos,4,loreto,santiago del estero,3736
san lorenzo,82,chaco,2023,13,dengue,7,de 20 a 24 anos,1,san lorenzo,santa fe,3737
avellaneda,86,rio negro,2023,13,dengue,11,mayores de 65 anos,1,avellaneda,santiago del estero,3738
cruz alta,90,tucuman,2023,13,dengue,9,de 35 a 44 anos,49,cruz alta,tucuman,3739
san isidro,6,buenos aires,2023,13,dengue,7,de 20 a 24 anos,4,san isidro,buenos aires,3740
patino,34,formosa,2023,13,dengue,11,mayores de 65 anos,4,patino,formosa,3741
san javier,82,santa fe,2023,13,dengue,9,de 35 a 44 anos,5,san javier,santa fe,3742
berazategui,6,buenos aires,2023,13,dengue,4,de 5 a 9 anos,5,berazategui,buenos aires,3743
merlo,6,buenos aires,2023,13,dengue,9,de 35 a 44 anos,21,merlo,buenos aires,3744
rio segundo,14,cordoba,2023,13,dengue,11,mayores de 65 anos,2,rio segundo,cordoba,3745
pilar,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,1,pilar,buenos aires,3746
la cocha,90,tucuman,2023,13,dengue,9,de 35 a 44 anos,2,la cocha,tucuman,3747
cruz alta,90,tucuman,2023,13,dengue,8,de 25 a 34 anos,25,cruz alta,tucuman,3748
san pedro,38,buenos aires,2023,13,dengue,6,de 15 a 19 anos,22,san pedro,jujuy,3749
rio segundo,14,cordoba,2023,13,dengue,6,de 15 a 19 anos,1,rio segundo,cordoba,3750
san miguel,6,corrientes,2023,13,dengue,9,de 35 a 44 anos,7,san miguel,buenos aires,3751
chicligasta,90,tucuman,2023,13,dengue,11,mayores de 65 anos,20,chicligasta,tucuman,3752
doctor manuel belgrano,38,jujuy,2023,13,dengue,10,de 45 a 65 anos,2,doctor manuel belgrano,jujuy,3753
belgrano,86,san luis,2023,13,dengue,11,mayores de 65 anos,1,belgrano,santiago del estero,3754
san justo,14,cordoba,2023,13,dengue,8,de 25 a 34 anos,1,san justo,cordoba,3755
san luis del palmar,74,corrientes,2023,13,dengue,11,mayores de 65 anos,2,san luis del palmar,san luis,3756
santiago del estero capital,86,santiago del estero,2023,13,dengue,11,mayores de 65 anos,379,santiago del estero capital,santiago del estero,3757
cruz del eje,14,cordoba,2023,13,dengue,11,mayores de 65 anos,3,cruz del eje,cordoba,3758
vera,82,santa fe,2023,13,dengue,8,de 25 a 34 anos,5,vera,santa fe,3759
el alto,10,catamarca,2023,13,dengue,10,de 45 a 65 anos,1,el alto,catamarca,3760
rivadavia,86,mendoza,2023,13,dengue,11,mayores de 65 anos,8,rivadavia,santiago del estero,3761
patino,34,formosa,2023,13,dengue,10,de 45 a 65 anos,2,patino,formosa,3762
chicligasta,90,tucuman,2023,13,dengue,9,de 35 a 44 anos,21,chicligasta,tucuman,3763
comuna 9,2,ciudad de buenos aires,2023,13,dengue,11,mayores de 65 anos,36,comuna 9,ciudad de buenos aires,3764
lomas de zamora,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,6,lomas de zamora,buenos aires,3765
pellegrini,86,buenos aires,2023,13,dengue,11,mayores de 65 anos,3,pellegrini,santiago del estero,3766
san javier,14,santa fe,2023,13,dengue,8,de 25 a 34 anos,4,san javier,cordoba,3767
santa maria,14,catamarca,2023,13,dengue,10,de 45 a 65 anos,1,santa maria,cordoba,3768
rio cuarto,14,cordoba,2023,13,dengue,2,de 13 a 24 meses,3,rio cuarto,cordoba,3769
lules,90,tucuman,2023,13,dengue,6,de 15 a 19 anos,23,lules,tucuman,3770
formosa,34,formosa,2023,13,dengue,11,mayores de 65 anos,5,formosa,formosa,3771
jimenez,86,santiago del estero,2023,13,dengue,9,de 35 a 44 anos,2,jimenez,santiago del estero,3772
punilla,14,cordoba,2023,13,dengue,7,de 20 a 24 anos,3,punilla,cordoba,3773
cordoba capital,14,cordoba,2023,13,dengue,2,de 13 a 24 meses,1,cordoba capital,cordoba,3774
esteban echeverria,6,buenos aires,2023,13,dengue,8,de 25 a 34 anos,9,esteban echeverria,buenos aires,3775
general guemes,66,chaco,2023,13,dengue,9,de 35 a 44 anos,33,general guemes,salta,3776
alberdi,86,santiago del estero,2023,13,dengue,9,de 35 a 44 anos,3,alberdi,santiago del estero,3777
san justo,82,cordoba,2023,13,dengue,9,de 35 a 44 anos,1,san justo,santa fe,3778
simoca,90,tucuman,2023,13,dengue,9,de 35 a 44 anos,8,simoca,tucuman,3779
ituzaingo,6,corrientes,2023,13,dengue,10,de 45 a 65 anos,2,ituzaingo,buenos aires,3780
san cristobal,82,santa fe,2023,13,dengue,11,mayores de 65 anos,56,san cristobal,santa fe,3781
rio cuarto,14,cordoba,2023,13,dengue,11,mayores de 65 anos,1,rio cuarto,cordoba,3782
lules,90,tucuman,2023,13,dengue,4,de 5 a 9 anos,11,lules,tucuman,3783
banda,86,santiago del estero,2023,13,dengue,8,de 25 a 34 anos,32,banda,santiago del estero,3784
punilla,14,cordoba,2023,13,dengue,10,de 45 a 65 anos,2,punilla,cordoba,3785
copo,86,santiago del estero,2023,13,dengue,11,mayores de 65 anos,2,copo,santiago del estero,3786
tigre,6,buenos aires,2023,13,dengue,7,de 20 a 24 anos,1,tigre,buenos aires,3787
chacabuco,22,buenos aires,2023,13,dengue,5,de 10 a 14 anos,1,chacabuco,chaco,3788
colon,14,cordoba,2023,13,dengue,11,mayores de 65 anos,6,colon,cordoba,3789
la paz,10,entre rios,2023,13,dengue,7,de 20 a 24 anos,5,la paz,catamarca,3790
comuna 3,2,ciudad de buenos aires,2023,13,dengue,7,de 20 a 24 anos,1,comuna 3,ciudad de buenos aires,3791
simoca,90,tucuman,2023,13,dengue,11,mayores de 65 anos,4,simoca,tucuman,3792
chicligasta,90,tucuman,2023,13,dengue,8,de 25 a 34 anos,9,chicligasta,tucuman,3793
escobar,6,buenos aires,2023,13,dengue,8,de 25 a 34 anos,1,escobar,buenos aires,3794
esteban echeverria,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,1,esteban echeverria,buenos aires,3795
ituzaingo,18,corrientes,2023,13,dengue,7,de 20 a 24 anos,2,ituzaingo,corrientes,3796
rivadavia,86,mendoza,2023,13,dengue,11,mayores de 65 anos,8,rivadavia,santiago del estero,3798
ramon lista,34,formosa,2023,13,dengue,10,de 45 a 65 anos,1,ramon lista,formosa,3799
san isidro,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,1,san isidro,buenos aires,3800
la matanza,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,18,la matanza,buenos aires,3801
general guemes,66,chaco,2023,13,dengue,11,mayores de 65 anos,16,general guemes,salta,3802
parana,30,entre rios,2023,13,dengue,11,mayores de 65 anos,20,parana,entre rios,3803
general jose de san martin,66,salta,2023,13,dengue,3,de 2 a 4 anos,5,general jose de san martin,salta,3804
colon,14,cordoba,2023,13,dengue,11,mayores de 65 anos,1,colon,cordoba,3805
quilmes,6,buenos aires,2023,13,dengue,5,de 10 a 14 anos,4,quilmes,buenos aires,3806
rosario,82,santa fe,2023,13,dengue,5,de 10 a 14 anos,33,rosario,santa fe,3807
rosario de la frontera,66,salta,2023,13,dengue,5,de 10 a 14 anos,8,rosario de la frontera,salta,3808
juan b alberdi,90,tucuman,2023,13,dengue,11,mayores de 65 anos,1,juan b alberdi,tucuman,3809
la paz,10,entre rios,2023,13,dengue,5,de 10 a 14 anos,1,la paz,catamarca,3810
berazategui,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,102,berazategui,buenos aires,3811
moreno,6,buenos aires,2023,13,dengue,9,de 35 a 44 anos,14,moreno,buenos aires,3812
comuna 10,2,ciudad de buenos aires,2023,13,dengue,11,mayores de 65 anos,87,comuna 10,ciudad de buenos aires,3814
comuna 9,2,ciudad de buenos aires,2023,13,dengue,5,de 10 a 14 anos,31,comuna 9,ciudad de buenos aires,3815
comuna 9,2,ciudad de buenos aires,2023,13,dengue,9,de 35 a 44 anos,65,comuna 9,ciudad de buenos aires,3816
san cristobal,82,santa fe,2023,13,dengue,9,de 35 a 44 anos,39,san cristobal,santa fe,3817
rosario,82,santa fe,2023,13,dengue,11,mayores de 65 anos,186,rosario,santa fe,3818
alberdi,86,santiago del estero,2023,13,dengue,8,de 25 a 34 anos,2,alberdi,santiago del estero,3819
libertad,22,chaco,2023,13,dengue,9,de 35 a 44 anos,1,libertad,chaco,3821
pilar,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,7,pilar,buenos aires,3822
ushuaia,94,tierra del fuego antartida e islas del atlantico sur,2023,13,dengue,8,de 25 a 34 anos,1,ushuaia,tierra del fuego antartida e islas del atlantico sur,3823
salta capital,66,salta,2023,13,dengue,6,de 15 a 19 anos,14,salta capital,salta,3824
rivadavia,86,mendoza,2023,13,dengue,6,de 15 a 19 anos,4,rivadavia,santiago del estero,3825
lules,90,tucuman,2023,13,dengue,10,de 45 a 65 anos,27,lules,tucuman,3826
el carmen,38,jujuy,2023,13,dengue,10,de 45 a 65 anos,41,el carmen,jujuy,3827
comuna 12,2,ciudad de buenos aires,2023,13,dengue,11,mayores de 65 anos,6,comuna 12,ciudad de buenos aires,3828
lomas de zamora,6,buenos aires,2023,13,dengue,5,de 10 a 14 anos,1,lomas de zamora,buenos aires,3829
obera,54,misiones,2023,13,dengue,11,mayores de 65 anos,1,obera,misiones,3830
escobar,6,buenos aires,2023,13,dengue,6,de 15 a 19 anos,1,escobar,buenos aires,3831
vicente lopez,6,buenos aires,2023,13,dengue,9,de 35 a 44 anos,3,vicente lopez,buenos aires,3832
chacabuco,22,buenos aires,2023,13,dengue,11,mayores de 65 anos,1,chacabuco,chaco,3833
cordoba capital,14,cordoba,2023,13,dengue,11,mayores de 65 anos,40,cordoba capital,cordoba,3834
las colonias,82,santa fe,2023,13,dengue,11,mayores de 65 anos,5,las colonias,santa fe,3835
comuna 9,2,ciudad de buenos aires,2023,13,dengue,3,de 2 a 4 anos,1,comuna 9,ciudad de buenos aires,3836
san fernando,6,chaco,2023,13,dengue,10,de 45 a 65 anos,3,san fernando,buenos aires,3837
vicente lopez,6,buenos aires,2023,13,dengue,8,de 25 a 34 anos,2,vicente lopez,buenos aires,3838
la plata,6,buenos aires,2023,13,dengue,9,de 35 a 44 anos,4,la plata,buenos aires,3839
rivadavia,86,mendoza,2023,13,dengue,7,de 20 a 24 anos,3,rivadavia,santiago del estero,3840
comuna 7,2,ciudad de buenos aires,2023,13,dengue,6,de 15 a 19 anos,6,comuna 7,ciudad de buenos aires,3841
berazategui,6,buenos aires,2023,13,dengue,6,de 15 a 19 anos,32,berazategui,buenos aires,3842
anta,66,salta,2023,13,dengue,3,de 2 a 4 anos,1,anta,salta,3843
general jose de san martin,66,salta,2023,13,dengue,8,de 25 a 34 anos,44,general jose de san martin,salta,3844
comuna 7,2,ciudad de buenos aires,2023,13,dengue,9,de 35 a 44 anos,31,comuna 7,ciudad de buenos aires,3845
iguazu,54,misiones,2023,13,dengue,10,de 45 a 65 anos,1,iguazu,misiones,3846
la rioja capital,46,la rioja,2023,13,dengue,11,mayores de 65 anos,3,la rioja capital,la rioja,3847
banda,86,santiago del estero,2023,13,dengue,7,de 20 a 24 anos,18,banda,santiago del estero,3848
yerba buena,90,tucuman,2023,13,dengue,8,de 25 a 34 anos,14,yerba buena,tucuman,3849
valle viejo,10,catamarca,2023,13,dengue,8,de 25 a 34 anos,4,valle viejo,catamarca,3850
la matanza,6,buenos aires,2023,13,dengue,6,de 15 a 19 anos,20,la matanza,buenos aires,3851
general pedernera,74,san luis,2023,13,dengue,6,de 15 a 19 anos,1,general pedernera,san luis,3852
castellanos,82,santa fe,2023,13,dengue,6,de 15 a 19 anos,22,castellanos,santa fe,3853
san fernando,6,chaco,2023,13,dengue,5,de 10 a 14 anos,1,san fernando,buenos aires,3854
o higgins,22,chaco,2023,13,dengue,11,mayores de 65 anos,1,o higgins,chaco,3855
santiago del estero capital,86,santiago del estero,2023,13,dengue,2,de 13 a 24 meses,1,santiago del estero capital,santiago del estero,3856
general jose de san martin,66,salta,2023,13,dengue,6,de 15 a 19 anos,54,general jose de san martin,salta,3857
san isidro,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,15,san isidro,buenos aires,3858
salta capital,66,salta,2023,13,dengue,9,de 35 a 44 anos,73,salta capital,salta,3859
graneros,90,tucuman,2023,13,dengue,10,de 45 a 65 anos,1,graneros,tucuman,3860
eldorado,54,misiones,2023,13,dengue,9,de 35 a 44 anos,4,eldorado,misiones,3861
9 de julio,82,santa fe,2023,13,dengue,2,de 13 a 24 meses,1,9 de julio,santa fe,3862
valle viejo,10,catamarca,2023,13,dengue,6,de 15 a 19 anos,2,valle viejo,catamarca,3863
san fernando,6,chaco,2023,13,dengue,8,de 25 a 34 anos,2,san fernando,buenos aires,3864
comuna 7,2,ciudad de buenos aires,2023,13,dengue,11,mayores de 65 anos,16,comuna 7,ciudad de buenos aires,3865
metan,66,salta,2023,13,dengue,8,de 25 a 34 anos,7,metan,salta,3866
san javier,14,santa fe,2023,13,dengue,10,de 45 a 65 anos,2,san javier,cordoba,3867
san javier,14,santa fe,2023,13,dengue,9,de 35 a 44 anos,3,san javier,cordoba,3868
libertad,22,chaco,2023,13,dengue,10,de 45 a 65 anos,1,libertad,chaco,3869
san miguel,6,corrientes,2023,13,dengue,8,de 25 a 34 anos,2,san miguel,buenos aires,3870
famailla,90,tucuman,2023,13,dengue,6,de 15 a 19 anos,5,famailla,tucuman,3871
comuna 9,2,ciudad de buenos aires,2023,13,dengue,6,de 15 a 19 anos,56,comuna 9,ciudad de buenos aires,3872
pilar,6,buenos aires,2023,13,dengue,9,de 35 a 44 anos,5,pilar,buenos aires,3873
comuna 3,2,ciudad de buenos aires,2023,13,dengue,11,mayores de 65 anos,13,comuna 3,ciudad de buenos aires,3874
la candelaria,66,salta,2023,13,dengue,10,de 45 a 65 anos,3,la candelaria,salta,3875
12 de octubre,22,chaco,2023,13,dengue,11,mayores de 65 anos,1,12 de octubre,chaco,3876
palpala,38,jujuy,2023,13,dengue,6,de 15 a 19 anos,1,palpala,jujuy,3877
choya,86,santiago del estero,2023,13,dengue,11,mayores de 65 anos,25,choya,santiago del estero,3878
juan f ibarra,86,santiago del estero,2023,13,dengue,9,de 35 a 44 anos,4,juan f ibarra,santiago del estero,3879
lules,90,tucuman,2023,13,dengue,11,mayores de 65 anos,20,lules,tucuman,3880
general obligado,82,santa fe,2023,13,dengue,8,de 25 a 34 anos,130,general obligado,santa fe,3881
san fernando,22,chaco,2023,13,dengue,9,de 35 a 44 anos,27,san fernando,chaco,3882
rivadavia,66,mendoza,2023,13,dengue,9,de 35 a 44 anos,26,rivadavia,salta,3883
la candelaria,66,salta,2023,13,dengue,11,mayores de 65 anos,3,la candelaria,salta,3884
belgrano,86,san luis,2023,13,dengue,5,de 10 a 14 anos,1,belgrano,santiago del estero,3885
esteban echeverria,6,buenos aires,2023,13,dengue,5,de 10 a 14 anos,3,esteban echeverria,buenos aires,3886
vera,82,santa fe,2023,13,dengue,9,de 35 a 44 anos,5,vera,santa fe,3887
comuna 10,2,ciudad de buenos aires,2023,13,dengue,5,de 10 a 14 anos,7,comuna 10,ciudad de buenos aires,3888
moreno,6,buenos aires,2023,13,dengue,6,de 15 a 19 anos,3,moreno,buenos aires,3889
general obligado,82,santa fe,2023,13,dengue,6,de 15 a 19 anos,97,general obligado,santa fe,3890
general san martin,6,cordoba,2023,13,dengue,11,mayores de 65 anos,26,general san martin,buenos aires,3891
punilla,14,cordoba,2023,13,dengue,9,de 35 a 44 anos,4,punilla,cordoba,3892
la capital,82,santa fe,2023,13,dengue,11,mayores de 65 anos,14,la capital,santa fe,3893
lules,90,tucuman,2023,13,dengue,9,de 35 a 44 anos,43,lules,tucuman,3894
san miguel,6,corrientes,2023,13,dengue,11,mayores de 65 anos,3,san miguel,buenos aires,3895
la cocha,90,tucuman,2023,13,dengue,8,de 25 a 34 anos,2,la cocha,tucuman,3896
choya,86,santiago del estero,2023,13,dengue,7,de 20 a 24 anos,4,choya,santiago del estero,3897
lules,90,tucuman,2023,13,dengue,7,de 20 a 24 anos,16,lules,tucuman,3898
punilla,14,cordoba,2023,13,dengue,11,mayores de 65 anos,3,punilla,cordoba,3899
tafi viejo,90,tucuman,2023,13,dengue,10,de 45 a 65 anos,59,tafi viejo,tucuman,3900
general san martin,6,cordoba,2023,13,dengue,7,de 20 a 24 anos,6,general san martin,buenos aires,3901
general guemes,66,chaco,2023,13,dengue,5,de 10 a 14 anos,5,general guemes,salta,3902
chivilcoy,6,buenos aires,2023,13,dengue,9,de 35 a 44 anos,7,chivilcoy,buenos aires,3903
san lorenzo,82,chaco,2023,13,dengue,9,de 35 a 44 anos,4,san lorenzo,santa fe,3904
comuna 5,2,ciudad de buenos aires,2023,13,dengue,10,de 45 a 65 anos,5,comuna 5,ciudad de buenos aires,3905
patino,34,formosa,2023,13,dengue,5,de 10 a 14 anos,1,patino,formosa,3906
doctor manuel belgrano,38,jujuy,2023,13,dengue,11,mayores de 65 anos,3,doctor manuel belgrano,jujuy,3907
santa rosa,10,mendoza,2023,13,dengue,4,de 5 a 9 anos,1,santa rosa,catamarca,3908
cafayate,66,salta,2023,13,dengue,10,de 45 a 65 anos,1,cafayate,salta,3909
tafi del valle,90,tucuman,2023,13,dengue,11,mayores de 65 anos,3,tafi del valle,tucuman,3910
pilar,6,buenos aires,2023,13,dengue,7,de 20 a 24 anos,2,pilar,buenos aires,3912
comuna 7,2,ciudad de buenos aires,2023,13,dengue,5,de 10 a 14 anos,6,comuna 7,ciudad de buenos aires,3913
merlo,6,buenos aires,2023,13,dengue,8,de 25 a 34 anos,8,merlo,buenos aires,3914
monteros,90,tucuman,2023,13,dengue,10,de 45 a 65 anos,3,monteros,tucuman,3915
general jose de san martin,66,salta,2023,13,dengue,7,de 20 a 24 anos,65,general jose de san martin,salta,3916
12 de octubre,22,chaco,2023,13,dengue,10,de 45 a 65 anos,1,12 de octubre,chaco,3917
anta,66,salta,2023,13,dengue,1,posneonato 29 hasta 365 dias,1,anta,salta,3918
comuna 12,2,ciudad de buenos aires,2023,13,dengue,7,de 20 a 24 anos,8,comuna 12,ciudad de buenos aires,3919
rio chico,90,tucuman,2023,13,dengue,7,de 20 a 24 anos,4,rio chico,tucuman,3920
cerrillos,66,salta,2023,13,dengue,8,de 25 a 34 anos,1,cerrillos,salta,3921
comuna 1,2,ciudad de buenos aires,2023,13,dengue,11,mayores de 65 anos,218,comuna 1,ciudad de buenos aires,3922
la paz,10,entre rios,2023,13,dengue,9,de 35 a 44 anos,14,la paz,catamarca,3923
aguirre,86,santiago del estero,2023,13,dengue,11,mayores de 65 anos,1,aguirre,santiago del estero,3924
utracan,42,la pampa,2023,13,dengue,8,de 25 a 34 anos,1,utracan,la pampa,3925
tres de febrero,6,buenos aires,2023,13,dengue,10,de 45 a 65 anos,34,tres de febrero,buenos aires,3926
pilcomayo,34,formosa,2023,13,dengue,8,de 25 a 34 anos,1,pilcomayo,formosa,3927
anta,66,salta,2023,13,dengue,6,de 15 a 19 anos,50,anta,salta,3928
tigre,6,buenos aires,2023,13,dengue,10,de 45 a 65 anos,5,tigre,buenos aires,3929
tucuman capital,90,tucuman,2023,13,dengue,5,de 10 a 14 anos,71,tucuman capital,tucuman,3930
rojas,6,buenos aires,2023,13,dengue,7,de 20 a 24 anos,1,rojas,buenos aires,3931
aguirre,86,santiago del estero,2023,13,dengue,5,de 10 a 14 anos,1,aguirre,santiago del estero,3933
san cristobal,82,santa fe,2023,13,dengue,4,de 5 a 9 anos,4,san cristobal,santa fe,3934
libertador general san martin,22,san luis,2023,13,dengue,5,de 10 a 14 anos,1,libertador general san martin,chaco,3935
comuna 8,2,ciudad de buenos aires,2023,13,dengue,5,de 10 a 14 anos,6,comuna 8,ciudad de buenos aires,3936
pilcomayo,34,formosa,2023,13,dengue,10,de 45 a 65 anos,1,pilcomayo,formosa,3937
berazategui,6,buenos aires,2023,13,dengue,5,de 10 a 14 anos,17,berazategui,buenos aires,3938
chilecito,46,la rioja,2023,13,dengue,9,de 35 a 44 anos,1,chilecito,la rioja,3939
chivilcoy,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,1,chivilcoy,buenos aires,3940
comuna 14,2,ciudad de buenos aires,2023,13,dengue,10,de 45 a 65 anos,31,comuna 14,ciudad de buenos aires,3941
trancas,90,tucuman,2023,13,dengue,11,mayores de 65 anos,1,trancas,tucuman,3942
9 de julio,82,santa fe,2023,13,dengue,10,de 45 a 65 anos,1,9 de julio,santa fe,3943
colon,14,cordoba,2023,13,dengue,4,de 5 a 9 anos,1,colon,cordoba,3944
iguazu,54,misiones,2023,13,dengue,6,de 15 a 19 anos,1,iguazu,misiones,3945
simoca,90,tucuman,2023,13,dengue,11,mayores de 65 anos,8,simoca,tucuman,3947
el alto,10,catamarca,2023,13,dengue,7,de 20 a 24 anos,1,el alto,catamarca,3948
curuzu cuatia,18,corrientes,2023,13,dengue,11,mayores de 65 anos,1,curuzu cuatia,corrientes,3949
comuna 1,2,ciudad de buenos aires,2023,13,dengue,2,de 13 a 24 meses,2,comuna 1,ciudad de buenos aires,3950
matacos,34,formosa,2023,13,dengue,5,de 10 a 14 anos,1,matacos,formosa,3951
comuna 3,2,ciudad de buenos aires,2023,13,dengue,6,de 15 a 19 anos,1,comuna 3,ciudad de buenos aires,3952
tucuman capital,90,tucuman,2023,13,dengue,3,de 2 a 4 anos,11,tucuman capital,tucuman,3953
general obligado,82,santa fe,2023,13,dengue,4,de 5 a 9 anos,19,general obligado,santa fe,3954
la candelaria,66,salta,2023,13,dengue,7,de 20 a 24 anos,1,la candelaria,salta,3955
rio segundo,14,cordoba,2023,13,dengue,7,de 20 a 24 anos,2,rio segundo,cordoba,3956
rio cuarto,14,cordoba,2023,13,dengue,3,de 2 a 4 anos,1,rio cuarto,cordoba,3957
rosario de la frontera,66,salta,2023,13,dengue,11,mayores de 65 anos,3,rosario de la frontera,salta,3958
san jeronimo,82,santa fe,2023,13,dengue,6,de 15 a 19 anos,1,san jeronimo,santa fe,3959
moreno,6,buenos aires,2023,13,dengue,5,de 10 a 14 anos,2,moreno,buenos aires,3960
rivadavia,66,mendoza,2023,13,dengue,8,de 25 a 34 anos,15,rivadavia,salta,3961
colon,14,cordoba,2023,13,dengue,5,de 10 a 14 anos,2,colon,cordoba,3962
berazategui,6,buenos aires,2023,13,dengue,2,de 13 a 24 meses,2,berazategui,buenos aires,3963
cruz del eje,14,cordoba,2023,13,dengue,9,de 35 a 44 anos,7,cruz del eje,cordoba,3964
vera,82,santa fe,2023,13,dengue,5,de 10 a 14 anos,3,vera,santa fe,3965
general rodriguez,6,buenos aires,2023,13,dengue,11,mayores de 65 anos,2,general rodriguez,buenos aires,3966
ledesma,38,jujuy,2023,13,dengue,1,posneonato 29 hasta 365 dias,1,ledesma,jujuy,3967
