anio,provincia_nombre,departamento_nombre,poblacion
2013,BUENOS AIRES,JUNIN,185822.0
2013,BUENOS AIRES,LA COSTA,145416.0
2013,BUENOS AIRES,LA MATANZA,3870788.0
2013,BUENOS AIRES,LA PLATA,1352390.0
2013,BUENOS AIRES,LANUS,926650.0
2013,BUENOS AIRES,LAPRIDA,20962.0
2013,BUENOS AIRES,LAS FLORES,48372.0
2013,BUENOS AIRES,LEANDRO N. ALEM,34198.0
2013,BUENOS AIRES,LINCOLN,84476.0
2013,BUENOS AIRES,LOBERIA,35726.0
2013,BUENOS AIRES,LOBOS,74992.0
2013,BUENOS AIRES,LOMAS DE ZAMORA,1260058.0
2013,BUENOS AIRES,LUJAN,221884.0
2013,BUENOS AIRES,MAGDALENA,39016.0
2013,BUENOS AIRES,MAIPU,20576.0
2013,BUENOS AIRES,MALVINAS ARGENTINAS,670982.0
2013,BUENOS AIRES,MAR CHIQUITA,45224.0
2013,BUENOS AIRES,MARCOS PAZ,116290.0
2013,BUENOS AIRES,MERCEDES,130050.0
2013,BUENOS AIRES,MERLO,1108014.0
2013,BUENOS AIRES,MONTE,43830.0
2013,BUENOS AIRES,MONTE HERMOSO,13614.0
2013,BUENOS AIRES,MORENO,962082.0
2013,BUENOS AIRES,MORON,644978.0
2013,BUENOS AIRES,NAVARRO,35010.0
2013,BUENOS AIRES,NECOCHEA,188884.0
2013,BUENOS AIRES,OLAVARRIA,229852.0
2013,BUENOS AIRES,PARTIDO,4026.0
2013,BUENOS AIRES,PATAGONES,61870.0
2013,BUENOS AIRES,PEHUAJO,81054.0
2013,BUENOS AIRES,PELLEGRINI,11944.0
2013,BUENOS AIRES,PERGAMINO,213726.0
2013,BUENOS AIRES,PILA,7520.0
2013,BUENOS AIRES,PILAR,648456.0
2013,BUENOS AIRES,PINAMAR,55228.0
2013,BUENOS AIRES,PRESIDENTE PERON,177872.0
2013,BUENOS AIRES,PUAN,31336.0
2013,BUENOS AIRES,PUNTA INDIO,20312.0
2013,BUENOS AIRES,QUILMES,1220518.0
2013,BUENOS AIRES,RAMALLO,69288.0
2013,BUENOS AIRES,RAUCH,31132.0
2013,BUENOS AIRES,RIVADAVIA,33178.0
2013,BUENOS AIRES,ROJAS,47704.0
2013,BUENOS AIRES,ROQUE PEREZ,25696.0
2013,BUENOS AIRES,SAAVEDRA,42484.0
2013,BUENOS AIRES,SALADILLO,66482.0
2013,BUENOS AIRES,SALLIQUELO,17480.0
2013,BUENOS AIRES,SALTO,68174.0
2013,BUENOS AIRES,SAN ANDRES DE GILES,47952.0
2013,BUENOS AIRES,SAN ANTONIO DE ARECO,47820.0
2013,BUENOS AIRES,SAN CAYETANO,17142.0
2013,BUENOS AIRES,SAN FERNANDO,335452.0
2013,BUENOS AIRES,SAN ISIDRO,589194.0
2013,BUENOS AIRES,SAN MIGUEL,572772.0
2013,BUENOS AIRES,SAN NICOLAS,299178.0
2013,BUENOS AIRES,SAN PEDRO,121576.0
2013,BUENOS AIRES,SAN VICENTE,130102.0
2013,BUENOS AIRES,SUIPACHA,21134.0
2013,BUENOS AIRES,TANDIL,258428.0
2013,BUENOS AIRES,TAPALQUE,19020.0
2013,BUENOS AIRES,TIGRE,809298.0
2013,BUENOS AIRES,TORDILLO,3576.0
2013,BUENOS AIRES,TORNQUIST,26330.0
2013,BUENOS AIRES,TOTAL,32579198.0
2013,BUENOS AIRES,TRENQUE LAUQUEN,88738.0
2013,BUENOS AIRES,TRES ARROYOS,115040.0
2013,BUENOS AIRES,TRES DE FEBRERO,687234.0
2013,BUENOS AIRES,TRES LOMAS,17124.0
2013,BUENOS AIRES,VICENTE LOPEZ,541196.0
2013,BUENOS AIRES,VILLA GESELL,67576.0
2013,BUENOS AIRES,VILLARINO,65568.0
2013,BUENOS AIRES,ZARATE,238162.0
2013,CATAMARCA,AMBATO,9220.0
2013,CATAMARCA,ANCASTI,5962.0
2013,CATAMARCA,ANDALGALA,38096.0
2013,CATAMARCA,ANTOFAGASTA DE LA SIERRA,3060.0
2013,CATAMARCA,BELEN,58914.0
2013,CATAMARCA,CAPAYAN,34342.0
2013,CATAMARCA,CAPITAL,339666.0
2013,CATAMARCA,DEPARTAMENTO,4026.0
2013,CATAMARCA,EL ALTO,7488.0
2013,CATAMARCA,FRAY MAMERTO ESQUIU,25280.0
2013,CATAMARCA,LA PAZ,47718.0
2013,CATAMARCA,PACLIN,8624.0
2013,CATAMARCA,POMAN,22964.0
2013,CATAMARCA,SANTA MARIA,46920.0
2013,CATAMARCA,SANTA ROSA,25802.0
2013,CATAMARCA,TINOGASTA,46226.0
2013,CATAMARCA,TOTAL,778512.0
2013,CATAMARCA,VALLE VIEJO,58230.0
2013,CHACO,12 DE OCTUBRE,47708.0
2013,CHACO,1O DE MAYO,22286.0
2013,CHACO,2 DE ABRIL,15464.0
2013,CHACO,25 DE MAYO,61322.0
2013,CHACO,9 DE JULIO,60318.0
2013,CHACO,ALMIRANTE BROWN,74422.0
2013,CHACO,BERMEJO,52508.0
2013,CHACO,CHACABUCO,65464.0
2013,CHACO,COMANDANTE FERNANDEZ,207522.0
2013,CHACO,DEPARTAMENTO,4026.0
2013,CHACO,FRAY JUSTO SANTA MARIA DE ORO,25546.0
2013,CHACO,GENERAL BELGRANO,26000.0
2013,CHACO,GENERAL DONOVAN,27970.0
2013,CHACO,GENERAL GUEMES,142728.0
2013,CHACO,INDEPENDENCIA,47734.0
2013,CHACO,LIBERTAD,26218.0
2013,CHACO,LIBERTADOR GENERAL SAN MARTIN,126058.0
2013,CHACO,MAIPU,52648.0
2013,CHACO,MAYOR LUIS J. FONTANA,115104.0
2013,CHACO,O'HIGGINS,41976.0
2013,CHACO,PRESIDENCIA DE LA PLAZA,26044.0
2013,CHACO,QUITILIPI,72106.0
2013,CHACO,SAN FERNANDO,826044.0
2013,CHACO,SAN LORENZO,30720.0
2013,CHACO,SARGENTO CABRAL,33544.0
2013,CHACO,TAPENAGA,8452.0
2013,CHACO,TOTAL,2235906.0
2013,CHUBUT,BIEDMA,185018.0
2013,CHUBUT,CUSHAMEN,44442.0
2013,CHUBUT,DEPARTAMENTO,4026.0
2013,CHUBUT,ESCALANTE,403946.0
2013,CHUBUT,FLORENTINO AMEGHINO,3390.0
2013,CHUBUT,FUTALEUFU,90708.0
2013,CHUBUT,GAIMAN,23580.0
2013,CHUBUT,GASTRE,2844.0
2013,CHUBUT,LANGUINEO,6294.0
2013,CHUBUT,MARTIRES,1522.0
2013,CHUBUT,PASO DE INDIOS,3760.0
2013,CHUBUT,RAWSON,274294.0
2013,CHUBUT,RIO SENGUER,12228.0
2013,CHUBUT,SARMIENTO,25012.0
2013,CHUBUT,TEHUELCHES,11022.0
2013,CHUBUT,TELSEN,3252.0
2013,CHUBUT,TOTAL,1091312.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 1,496138.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 10,339550.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 11,379722.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 12,424934.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 13,470684.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 14,453384.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 15,364670.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 2,300556.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 3,383926.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 4,473292.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 5,372068.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 6,367686.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 7,477010.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 8,445466.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 9,339066.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA,4026.0
2013,CIUDAD AUTONOMA DE BUENOS AIRES,TOTAL,6088152.0
2013,CORDOBA,CALAMUCHITA,119166.0
2013,CORDOBA,CAPITAL,2794260.0
2013,CORDOBA,COLON,497854.0
2013,CORDOBA,CRUZ DEL EJE,123456.0
2013,CORDOBA,DEPARTAMENTO,4026.0
2013,CORDOBA,GENERAL ROCA,75178.0
2013,CORDOBA,GENERAL SAN MARTIN,266670.0
2013,CORDOBA,ISCHILIN,67424.0
2013,CORDOBA,JUAREZ CELMAN,127550.0
2013,CORDOBA,MARCOS JUAREZ,217364.0
2013,CORDOBA,MINAS,9970.0
2013,CORDOBA,POCHO,11090.0
2013,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,76036.0
2013,CORDOBA,PUNILLA,377148.0
2013,CORDOBA,RIO CUARTO,519602.0
2013,CORDOBA,RIO PRIMERO,98136.0
2013,CORDOBA,RIO SECO,28598.0
2013,CORDOBA,RIO SEGUNDO,215348.0
2013,CORDOBA,SAN ALBERTO,78080.0
2013,CORDOBA,SAN JAVIER,111250.0
2013,CORDOBA,SAN JUSTO,427090.0
2013,CORDOBA,SANTA MARIA,210216.0
2013,CORDOBA,SOBREMONTE,9682.0
2013,CORDOBA,TERCERO ARRIBA,231360.0
2013,CORDOBA,TOTAL,6979338.0
2013,CORDOBA,TOTORAL,38990.0
2013,CORDOBA,TULUMBA,26634.0
2013,CORDOBA,UNION,221186.0
2013,CORRIENTES,BELLA VISTA,78402.0
2013,CORRIENTES,BERON DE ASTRADA,5226.0
2013,CORRIENTES,CAPITAL,760898.0
2013,CORRIENTES,CONCEPCION,45768.0
2013,CORRIENTES,CURUZU CUATIA,93696.0
2013,CORRIENTES,DEPARTAMENTO,4026.0
2013,CORRIENTES,EMPEDRADO,31596.0
2013,CORRIENTES,ESQUINA,64156.0
2013,CORRIENTES,GENERAL ALVEAR,16298.0
2013,CORRIENTES,GENERAL PAZ,30796.0
2013,CORRIENTES,GOYA,188290.0
2013,CORRIENTES,ITATI,19308.0
2013,CORRIENTES,ITUZAINGO,65020.0
2013,CORRIENTES,LAVALLE,61460.0
2013,CORRIENTES,MBURUCUYA,19350.0
2013,CORRIENTES,MERCEDES,85340.0
2013,CORRIENTES,MONTE CASEROS,77302.0
2013,CORRIENTES,PASO DE LOS LIBRES,102298.0
2013,CORRIENTES,SALADAS,46666.0
2013,CORRIENTES,SAN COSME,30692.0
2013,CORRIENTES,SAN LUIS DEL PALMAR,37228.0
2013,CORRIENTES,SAN MARTIN,27904.0
2013,CORRIENTES,SAN MIGUEL,22132.0
2013,CORRIENTES,SAN ROQUE,38356.0
2013,CORRIENTES,SANTO TOME,131830.0
2013,CORRIENTES,SAUCE,18638.0
2013,CORRIENTES,TOTAL,2098650.0
2013,ENTRE RIOS,COLON,133956.0
2013,ENTRE RIOS,CONCORDIA,356190.0
2013,ENTRE RIOS,DEPARTAMENTO,4026.0
2013,ENTRE RIOS,DIAMANTE,96856.0
2013,ENTRE RIOS,FEDERACION,147230.0
2013,ENTRE RIOS,FEDERAL,53784.0
2013,ENTRE RIOS,FELICIANO,31376.0
2013,ENTRE RIOS,GUALEGUAY,108944.0
2013,ENTRE RIOS,GUALEGUAYCHU,230196.0
2013,ENTRE RIOS,ISLAS DEL IBICUY,25250.0
2013,ENTRE RIOS,LA PAZ,138864.0
2013,ENTRE RIOS,NOGOYA,80502.0
2013,ENTRE RIOS,PARANA,710260.0
2013,ENTRE RIOS,SAN SALVADOR,36556.0
2013,ENTRE RIOS,TALA,52668.0
2013,ENTRE RIOS,TOTAL,2590242.0
2013,ENTRE RIOS,URUGUAY,211234.0
2013,ENTRE RIOS,VICTORIA,74738.0
2013,ENTRE RIOS,VILLAGUAY,101638.0
2013,FORMOSA,BERMEJO,30270.0
2013,FORMOSA,DEPARTAMENTO,4026.0
2013,FORMOSA,FORMOSA,504598.0
2013,FORMOSA,LAISHI,36322.0
2013,FORMOSA,MATACOS,31246.0
2013,FORMOSA,PATINO,146318.0
2013,FORMOSA,PILAGAS,39190.0
2013,FORMOSA,PILCOMAYO,182242.0
2013,FORMOSA,PIRANE,136234.0
2013,FORMOSA,RAMON LISTA,30242.0
2013,FORMOSA,TOTAL,1136662.0
2013,JUJUY,COCHINOCA,26228.0
2013,JUJUY,DEPARTAMENTO,4026.0
2013,JUJUY,DR. MANUEL BELGRANO,562160.0
2013,JUJUY,EL CARMEN,207496.0
2013,JUJUY,HUMAHUACA,36016.0
2013,JUJUY,LEDESMA,170322.0
2013,JUJUY,PALPALA,110906.0
2013,JUJUY,RINCONADA,5268.0
2013,JUJUY,SAN ANTONIO,9704.0
2013,JUJUY,SAN PEDRO,156202.0
2013,JUJUY,SANTA BARBARA,36790.0
2013,JUJUY,SANTA CATALINA,5582.0
2013,JUJUY,SUSQUES,7886.0
2013,JUJUY,TILCARA,26682.0
2013,JUJUY,TOTAL,1420242.0
2013,JUJUY,TUMBAYA,9626.0
2013,JUJUY,VALLE GRANDE,5072.0
2013,JUJUY,YAVI,44302.0
2013,LA PAMPA,ATREUCO,21010.0
2013,LA PAMPA,CALEU CALEU,4974.0
2013,LA PAMPA,CAPITAL,223252.0
2013,LA PAMPA,CATRILO,15372.0
2013,LA PAMPA,CHALILEO,6472.0
2013,LA PAMPA,CHAPALEUFU,24560.0
2013,LA PAMPA,CHICAL CO,3072.0
2013,LA PAMPA,CONHELO,28836.0
2013,LA PAMPA,CURACO,2210.0
2013,LA PAMPA,DEPARTAMENTO,4026.0
2013,LA PAMPA,GUATRACHE,18088.0
2013,LA PAMPA,HUCAL,15314.0
2013,LA PAMPA,LIHUEL CALEL,816.0
2013,LA PAMPA,LIMAY MAHUIDA,1070.0
2013,LA PAMPA,LOVENTUE,17916.0
2013,LA PAMPA,MARACO,125244.0
2013,LA PAMPA,PUELEN,20760.0
2013,LA PAMPA,QUEMU QUEMU,17954.0
2013,LA PAMPA,RANCUL,22070.0
2013,LA PAMPA,REALICO,34152.0
2013,LA PAMPA,TOAY,28174.0
2013,LA PAMPA,TOTAL,673412.0
2013,LA PAMPA,TRENEL,11008.0
2013,LA PAMPA,UTRACAN,31088.0
2013,LA RIOJA,ARAUCO,32986.0
2013,LA RIOJA,CAPITAL,393176.0
2013,LA RIOJA,CASTRO BARROS,8916.0
2013,LA RIOJA,CHAMICAL,29772.0
2013,LA RIOJA,CHILECITO,106782.0
2013,LA RIOJA,CORONEL FELIPE VARELA,19836.0
2013,LA RIOJA,FAMATINA,11870.0
2013,LA RIOJA,GENERAL ANGEL V. PENALOZA,6346.0
2013,LA RIOJA,GENERAL BELGRANO,15408.0
2013,LA RIOJA,GENERAL JUAN FACUNDO QUIROGA,8224.0
2013,LA RIOJA,GENERAL LAMADRID,3606.0
2013,LA RIOJA,GENERAL OCAMPO,14644.0
2013,LA RIOJA,GENERAL SAN MARTIN,10248.0
2013,LA RIOJA,INDEPENDENCIA,5044.0
2013,LA RIOJA,ROSARIO VERA PENALOZA,29590.0
2013,LA RIOJA,SAN BLAS DE LOS SAUCES,8012.0
2013,LA RIOJA,SANAGASTA,4970.0
2013,LA RIOJA,TOTAL,715032.0
2013,LA RIOJA,VINCHINA,5602.0
2013,MENDOZA,CAPITAL,236780.0
2013,MENDOZA,DEPARTAMENTO,4026.0
2013,MENDOZA,GENERAL ALVEAR,96926.0
2013,MENDOZA,GODOY CRUZ,398826.0
2013,MENDOZA,GUAYMALLEN,605616.0
2013,MENDOZA,JUNIN,79996.0
2013,MENDOZA,LA PAZ,20846.0
2013,MENDOZA,LAS HERAS,432940.0
2013,MENDOZA,LAVALLE,78994.0
2013,MENDOZA,LUJAN DE CUYO,257524.0
2013,MENDOZA,MAIPU,367384.0
2013,MENDOZA,MALARGUE,60340.0
2013,MENDOZA,RIVADAVIA,118838.0
2013,MENDOZA,SAN CARLOS,70292.0
2013,MENDOZA,SAN MARTIN,250254.0
2013,MENDOZA,SAN RAFAEL,397088.0
2013,MENDOZA,SANTA ROSA,34118.0
2013,MENDOZA,TOTAL,3683626.0
2013,MENDOZA,TUNUYAN,106990.0
2013,MENDOZA,TUPUNGATO,69874.0
2013,MISIONES,25 DE MAYO,56752.0
2013,MISIONES,APOSTOLES,88354.0
2013,MISIONES,CAINGUAS,112200.0
2013,MISIONES,CANDELARIA,57782.0
2013,MISIONES,CAPITAL,683276.0
2013,MISIONES,CONCEPCION,19754.0
2013,MISIONES,DEPARTAMENTO,4026.0
2013,MISIONES,ELDORADO,165200.0
2013,MISIONES,GENERAL MANUEL BELGRANO,92810.0
2013,MISIONES,GUARANI,144010.0
2013,MISIONES,IGUAZU,176444.0
2013,MISIONES,LEANDRO N. ALEM,93626.0
2013,MISIONES,LIBERTADOR GENERAL SAN MARTIN,97078.0
2013,MISIONES,MONTECARLO,76260.0
2013,MISIONES,OBERA,225500.0
2013,MISIONES,SAN IGNACIO,118922.0
2013,MISIONES,SAN JAVIER,43442.0
2013,MISIONES,SAN PEDRO,67480.0
2013,MISIONES,TOTAL,2318890.0
2013,NEUQUEN,ALUMINE,18948.0
2013,NEUQUEN,ANELO,25228.0
2013,NEUQUEN,CATAN LIL,5526.0
2013,NEUQUEN,CHOS MALAL,32682.0
2013,NEUQUEN,COLLON CURA,9558.0
2013,NEUQUEN,CONFLUENCIA,786018.0
2013,NEUQUEN,DEPARTAMENTO,4026.0
2013,NEUQUEN,HUILICHES,32176.0
2013,NEUQUEN,LACAR,65858.0
2013,NEUQUEN,LONCOPUE,14842.0
2013,NEUQUEN,LOS LAGOS,27548.0
2013,NEUQUEN,MINAS,15442.0
2013,NEUQUEN,NORQUIN,11554.0
2013,NEUQUEN,PEHUENCHES,54168.0
2013,NEUQUEN,PICUN LEUFU,9848.0
2013,NEUQUEN,PICUNCHES,15116.0
2013,NEUQUEN,TOTAL,1202006.0
2013,NEUQUEN,ZAPALA,77494.0
2013,RIO NEGRO,25 DE MAYO,33752.0
2013,RIO NEGRO,9 DE JULIO,6974.0
2013,RIO NEGRO,ADOLFO ALSINA,121402.0
2013,RIO NEGRO,AVELLANEDA,74510.0
2013,RIO NEGRO,BARILOCHE,288134.0
2013,RIO NEGRO,CONESA,14996.0
2013,RIO NEGRO,EL CUY,11576.0
2013,RIO NEGRO,GENERAL ROCA,678952.0
2013,RIO NEGRO,NORQUINCO,3322.0
2013,RIO NEGRO,PICHI MAHUIDA,28780.0
2013,RIO NEGRO,PILCANIYEU,16176.0
2013,RIO NEGRO,SAN ANTONIO,63788.0
2013,RIO NEGRO,TOTAL,1357594.0
2013,RIO NEGRO,VALCHETA,15232.0
2013,SALTA,ANTA,123472.0
2013,SALTA,CACHI,15086.0
2013,SALTA,CAFAYATE,32708.0
2013,SALTA,CAPITAL,1145370.0
2013,SALTA,CERRILLOS,80268.0
2013,SALTA,CHICOANA,44350.0
2013,SALTA,GENERAL GUEMES,100692.0
2013,SALTA,GENERAL JOSE DE SAN MARTIN,335390.0
2013,SALTA,GUACHIPAS,6542.0
2013,SALTA,IRUYA,12060.0
2013,SALTA,LA CALDERA,17410.0
2013,SALTA,LA CANDELARIA,12038.0
2013,SALTA,LA POMA,3554.0
2013,SALTA,LA VINA,15502.0
2013,SALTA,LOS ANDES,12756.0
2013,SALTA,METAN,84024.0
2013,SALTA,MOLINOS,11672.0
2013,SALTA,ORAN,296176.0
2013,SALTA,RIVADAVIA,64516.0
2013,SALTA,ROSARIO DE LA FRONTERA,60364.0
2013,SALTA,ROSARIO DE LERMA,82876.0
2013,SALTA,SAN CARLOS,14312.0
2013,SALTA,SANTA VICTORIA,20750.0
2013,SALTA,TOTAL,2591888.0
2013,SAN JUAN,25 DE MAYO,36660.0
2013,SAN JUAN,9 DE JULIO,20344.0
2013,SAN JUAN,ALBARDON,51692.0
2013,SAN JUAN,ANGACO,17150.0
2013,SAN JUAN,CALINGASTA,18016.0
2013,SAN JUAN,CAPITAL,221216.0
2013,SAN JUAN,CAUCETE,82382.0
2013,SAN JUAN,CHIMBAS,188662.0
2013,SAN JUAN,IGLESIA,20480.0
2013,SAN JUAN,JACHAL,45314.0
2013,SAN JUAN,POCITO,118150.0
2013,SAN JUAN,RAWSON,239982.0
2013,SAN JUAN,RIVADAVIA,174112.0
2013,SAN JUAN,SAN MARTIN,23610.0
2013,SAN JUAN,SANTA LUCIA,102008.0
2013,SAN JUAN,SARMIENTO,47784.0
2013,SAN JUAN,TOTAL,1443660.0
2013,SAN JUAN,ULLUM,10356.0
2013,SAN JUAN,VALLE FERTIL,15152.0
2013,SAN JUAN,ZONDA,10590.0
2013,SAN LUIS,AYACUCHO,40688.0
2013,SAN LUIS,BELGRANO,8316.0
2013,SAN LUIS,CHACABUCO,44136.0
2013,SAN LUIS,CORONEL PRINGLES,27550.0
2013,SAN LUIS,DEPARTAMENTO,4026.0
2013,SAN LUIS,GENERAL PEDERNERA,268446.0
2013,SAN LUIS,GOBERNADOR DUPUY,24696.0
2013,SAN LUIS,JUNIN,64452.0
2013,SAN LUIS,LA CAPITAL,439098.0
2013,SAN LUIS,LIBERTADOR GENERAL SAN MARTIN,9440.0
2013,SAN LUIS,TOTAL,926822.0
2013,SANTA CRUZ,CORPEN AIKE,24526.0
2013,SANTA CRUZ,DESEADO,240706.0
2013,SANTA CRUZ,GUER AIKE,242932.0
2013,SANTA CRUZ,LAGO ARGENTINO,45006.0
2013,SANTA CRUZ,LAGO BUENOS AIRES,19368.0
2013,SANTA CRUZ,MAGALLANES,20380.0
2013,SANTA CRUZ,RIO CHICO,11922.0
2013,SANTA CRUZ,TOTAL,604840.0
2013,SANTA FE,9 DE JULIO,62696.0
2013,SANTA FE,BELGRANO,94682.0
2013,SANTA FE,CASEROS,170914.0
2013,SANTA FE,CASTELLANOS,377146.0
2013,SANTA FE,CONSTITUCION,182004.0
2013,SANTA FE,GARAY,43828.0
2013,SANTA FE,GENERAL LOPEZ,399872.0
2013,SANTA FE,GENERAL OBLIGADO,371232.0
2013,SANTA FE,IRIONDO,138560.0
2013,SANTA FE,LA CAPITAL,1099538.0
2013,SANTA FE,LAS COLONIAS,222818.0
2013,SANTA FE,ROSARIO,2480990.0
2013,SANTA FE,SAN CRISTOBAL,144604.0
2013,SANTA FE,SAN JAVIER,64664.0
2013,SANTA FE,SAN JERONIMO,169378.0
2013,SANTA FE,SAN JUSTO,84916.0
2013,SANTA FE,SAN LORENZO,334370.0
2013,SANTA FE,SAN MARTIN,133632.0
2013,SANTA FE,TOTAL,6682456.0
2013,SANTA FE,VERA,106612.0
2013,SANTIAGO DEL ESTERO,AGUIRRE,15808.0
2013,SANTIAGO DEL ESTERO,ALBERDI,36100.0
2013,SANTIAGO DEL ESTERO,ATAMISQUI,22910.0
2013,SANTIAGO DEL ESTERO,AVELLANEDA,43002.0
2013,SANTIAGO DEL ESTERO,BANDA,297848.0
2013,SANTIAGO DEL ESTERO,BELGRANO,19630.0
2013,SANTIAGO DEL ESTERO,CAPITAL,554614.0
2013,SANTIAGO DEL ESTERO,CHOYA,70844.0
2013,SANTIAGO DEL ESTERO,COPO,66792.0
2013,SANTIAGO DEL ESTERO,DEPARTAMENTO,4026.0
2013,SANTIAGO DEL ESTERO,FIGUEROA,36308.0
2013,SANTIAGO DEL ESTERO,GENERAL TABOADA,78078.0
2013,SANTIAGO DEL ESTERO,GUASAYAN,15518.0
2013,SANTIAGO DEL ESTERO,JIMENEZ,29872.0
2013,SANTIAGO DEL ESTERO,JUAN F. IBARRA,37276.0
2013,SANTIAGO DEL ESTERO,LORETO,42358.0
2013,SANTIAGO DEL ESTERO,MITRE,3882.0
2013,SANTIAGO DEL ESTERO,MORENO,67906.0
2013,SANTIAGO DEL ESTERO,OJO DE AGUA,28804.0
2013,SANTIAGO DEL ESTERO,PELLEGRINI,42220.0
2013,SANTIAGO DEL ESTERO,QUEBRACHOS,21118.0
2013,SANTIAGO DEL ESTERO,RIO HONDO,113896.0
2013,SANTIAGO DEL ESTERO,RIVADAVIA,10226.0
2013,SANTIAGO DEL ESTERO,ROBLES,92946.0
2013,SANTIAGO DEL ESTERO,SALAVINA,23090.0
2013,SANTIAGO DEL ESTERO,SAN MARTIN,20392.0
2013,SANTIAGO DEL ESTERO,SARMIENTO,9392.0
2013,SANTIAGO DEL ESTERO,SILIPICA,15706.0
2013,SANTIAGO DEL ESTERO,TOTAL,1816536.0
2013,"TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR",ANTARTIDA ARGENTINA,470.0
2013,"TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR",DEPARTAMENTO,4026.0
2013,"TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR",RIO GRANDE,158790.0
2013,"TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR",TOTAL,287974.0
2013,"TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR",USHUAIA,128714.0
2013,TUCUMAN,BURRUYACU,80330.0
2013,TUCUMAN,CAPITAL,1155006.0
2013,TUCUMAN,CHICLIGASTA,172984.0
2013,TUCUMAN,CRUZ ALTA,391678.0
2013,TUCUMAN,FAMAILLA,75016.0
2013,TUCUMAN,GRANEROS,28660.0
2013,TUCUMAN,JUAN B. ALBERDI,64740.0
2013,TUCUMAN,LA COCHA,40714.0
2013,TUCUMAN,LEALES,116992.0
2013,TUCUMAN,LULES,152170.0
2013,TUCUMAN,MONTEROS,136866.0
2013,TUCUMAN,RIO CHICO,121820.0
2013,TUCUMAN,SIMOCA,65170.0
2013,TUCUMAN,TAFI DEL VALLE,32022.0
2013,TUCUMAN,TAFI VIEJO,265062.0
2013,TUCUMAN,TOTAL,3102920.0
2013,TUCUMAN,TRANCAS,37824.0
2013,TUCUMAN,YERBA BUENA,165866.0
2014,BUENOS AIRES,25 DE MAYO,73066.0
2014,BUENOS AIRES,9 DE JULIO,96826.0
2014,BUENOS AIRES,ADOLFO ALSINA,34660.0
2014,BUENOS AIRES,ADOLFO GONZALES CHAVES,24130.0
2014,BUENOS AIRES,ALBERTI,21700.0
2014,BUENOS AIRES,ALMIRANTE BROWN,1148526.0
2014,BUENOS AIRES,ARRECIFES,60234.0
2014,BUENOS AIRES,AVELLANEDA,700160.0
2014,BUENOS AIRES,AYACUCHO,41664.0
2014,BUENOS AIRES,AZUL,133196.0
2014,BUENOS AIRES,BAHIA BLANCA,613314.0
2014,BUENOS AIRES,BALCARCE,89632.0
2014,BUENOS AIRES,BARADERO,68742.0
2014,BUENOS AIRES,BENITO JUAREZ,40944.0
2014,BUENOS AIRES,BERAZATEGUI,685364.0
2014,BUENOS AIRES,BERISSO,184492.0
2014,BUENOS AIRES,BOLIVAR,70184.0
2014,BUENOS AIRES,BRAGADO,83782.0
2014,BUENOS AIRES,BRANDSEN,56742.0
2014,BUENOS AIRES,CAMPANA,198830.0
2014,BUENOS AIRES,CANUELAS,113158.0
2014,BUENOS AIRES,CAPITAN SARMIENTO,30658.0
2014,BUENOS AIRES,CARLOS CASARES,45894.0
2014,BUENOS AIRES,CARLOS TEJEDOR,23352.0
2014,BUENOS AIRES,CARMEN DE ARECO,30242.0
2014,BUENOS AIRES,CASTELLI,16874.0
2014,BUENOS AIRES,CHACABUCO,101092.0
2014,BUENOS AIRES,CHASCOMUS,88598.0
2014,BUENOS AIRES,CHIVILCOY,132456.0
2014,BUENOS AIRES,COLON,51802.0
2014,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,126088.0
2014,BUENOS AIRES,CORONEL DORREGO,31336.0
2014,BUENOS AIRES,CORONEL PRINGLES,45520.0
2014,BUENOS AIRES,CORONEL SUAREZ,78672.0
2014,BUENOS AIRES,DAIREAUX,35016.0
