departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
san nicolas,6,buenos aires,2024,6,dengue,11,mayores de 65 anos,1.0
san nicolas,6,buenos aires,2024,11,dengue,6,de 15 a 19 anos,5.0
san nicolas,6,buenos aires,2024,7,dengue,9,de 35 a 44 anos,1.0
san pedro,6,buenos aires,2024,17,dengue,7,de 20 a 24 anos,1.0
san pedro,6,buenos aires,2024,13,dengue,8,de 25 a 34 anos,1.0
san vicente,6,buenos aires,2024,15,dengue,10,de 45 a 65 anos,1.0
san vicente,6,buenos aires,2024,16,dengue,5,de 10 a 14 anos,1.0
san vicente,6,buenos aires,2024,9,dengue,5,de 10 a 14 anos,1.0
san vicente,6,buenos aires,2024,11,dengue,6,de 15 a 19 anos,2.0
san vicente,6,buenos aires,2024,6,dengue,9,de 35 a 44 anos,1.0
suipacha,6,buenos aires,2024,15,dengue,10,de 45 a 65 anos,1.0
suipacha,6,buenos aires,2024,11,dengue,11,mayores de 65 anos,1.0
suipacha,6,buenos aires,2024,14,dengue,5,de 10 a 14 anos,1.0
suipacha,6,buenos aires,2024,14,dengue,7,de 20 a 24 anos,1.0
tandil,6,buenos aires,2024,1,dengue,10,de 45 a 65 anos,1.0
tandil,6,buenos aires,2024,13,dengue,11,mayores de 65 anos,2.0
tandil,6,buenos aires,2024,11,dengue,9,de 35 a 44 anos,2.0
tandil,6,buenos aires,2024,12,dengue,9,de 35 a 44 anos,7.0
tigre,6,buenos aires,2024,1,dengue,10,de 45 a 65 anos,3.0
tigre,6,buenos aires,2024,14,dengue,10,de 45 a 65 anos,12.0
tigre,6,buenos aires,2024,15,dengue,11,mayores de 65 anos,14.0
tigre,6,buenos aires,2024,20,dengue,11,mayores de 65 anos,2.0
tigre,6,buenos aires,2024,11,dengue,11,mayores de 65 anos,10.0
tigre,6,buenos aires,2024,13,dengue,4,de 5 a 9 anos,2.0
tigre,6,buenos aires,2024,18,dengue,5,de 10 a 14 anos,1.0
tigre,6,buenos aires,2024,9,dengue,5,de 10 a 14 anos,3.0
tigre,6,buenos aires,2024,6,dengue,6,de 15 a 19 anos,2.0
tigre,6,buenos aires,2024,16,dengue,8,de 25 a 34 anos,4.0
tigre,6,buenos aires,2024,2,dengue,8,de 25 a 34 anos,1.0
tigre,6,buenos aires,2024,7,dengue,8,de 25 a 34 anos,4.0
tigre,6,buenos aires,2024,12,dengue,9,de 35 a 44 anos,40.0
tigre,6,buenos aires,2024,18,dengue,9,de 35 a 44 anos,1.0
tornquist,6,buenos aires,2024,12,dengue,11,mayores de 65 anos,1.0
trenque lauquen,6,buenos aires,2024,12,dengue,6,de 15 a 19 anos,1.0
trenque lauquen,6,buenos aires,2024,13,dengue,7,de 20 a 24 anos,1.0
trenque lauquen,6,buenos aires,2024,12,dengue,8,de 25 a 34 anos,1.0
tres arroyos,6,buenos aires,2024,14,dengue,8,de 25 a 34 anos,1.0
tres arroyos,6,buenos aires,2024,11,dengue,9,de 35 a 44 anos,1.0
tres de febrero,6,buenos aires,2024,8,dengue,10,de 45 a 65 anos,41.0
tres de febrero,6,buenos aires,2024,11,dengue,11,mayores de 65 anos,130.0
tres de febrero,6,buenos aires,2024,8,dengue,11,mayores de 65 anos,75.0
tres de febrero,6,buenos aires,2024,9,dengue,4,de 5 a 9 anos,1.0
tigre,6,buenos aires,2024,16,dengue,11,mayores de 65 anos,2.0
tigre,6,buenos aires,2024,17,dengue,11,mayores de 65 anos,2.0
tigre,6,buenos aires,2024,3,dengue,11,mayores de 65 anos,1.0
tigre,6,buenos aires,2024,10,dengue,3,de 2 a 4 anos,1.0
tigre,6,buenos aires,2024,12,dengue,4,de 5 a 9 anos,1.0
tigre,6,buenos aires,2024,12,dengue,6,de 15 a 19 anos,17.0
tigre,6,buenos aires,2024,9,dengue,6,de 15 a 19 anos,12.0
tigre,6,buenos aires,2024,11,dengue,8,de 25 a 34 anos,16.0
tigre,6,buenos aires,2024,8,dengue,8,de 25 a 34 anos,12.0
tigre,6,buenos aires,2024,6,dengue,9,de 35 a 44 anos,7.0
trenque lauquen,6,buenos aires,2024,14,dengue,10,de 45 a 65 anos,2.0
trenque lauquen,6,buenos aires,2024,10,dengue,11,mayores de 65 anos,1.0
trenque lauquen,6,buenos aires,2024,14,dengue,7,de 20 a 24 anos,4.0
tres de febrero,6,buenos aires,2024,17,dengue,10,de 45 a 65 anos,28.0
tres de febrero,6,buenos aires,2024,20,dengue,10,de 45 a 65 anos,2.0
tres de febrero,6,buenos aires,2024,23,dengue,10,de 45 a 65 anos,1.0
tres de febrero,6,buenos aires,2024,17,dengue,11,mayores de 65 anos,39.0
tres de febrero,6,buenos aires,2024,20,dengue,11,mayores de 65 anos,3.0
tres de febrero,6,buenos aires,2024,18,dengue,11,mayores de 65 anos,4.0
tres de febrero,6,buenos aires,2024,19,dengue,11,mayores de 65 anos,3.0
tres de febrero,6,buenos aires,2024,17,dengue,3,de 2 a 4 anos,1.0
tres de febrero,6,buenos aires,2024,9,dengue,5,de 10 a 14 anos,9.0
tres de febrero,6,buenos aires,2024,10,dengue,6,de 15 a 19 anos,30.0
tres de febrero,6,buenos aires,2024,11,dengue,6,de 15 a 19 anos,30.0
tres de febrero,6,buenos aires,2024,19,dengue,7,de 20 a 24 anos,3.0
tres de febrero,6,buenos aires,2024,20,dengue,7,de 20 a 24 anos,2.0
tres de febrero,6,buenos aires,2024,10,dengue,8,de 25 a 34 anos,45.0
tres de febrero,6,buenos aires,2024,11,dengue,8,de 25 a 34 anos,43.0
tres de febrero,6,buenos aires,2024,13,dengue,8,de 25 a 34 anos,35.0
tres de febrero,6,buenos aires,2024,16,dengue,9,de 35 a 44 anos,26.0
tres de febrero,6,buenos aires,2024,2,dengue,9,de 35 a 44 anos,2.0
tres de febrero,6,buenos aires,2024,3,dengue,9,de 35 a 44 anos,1.0
vicente lopez,6,buenos aires,2024,17,dengue,10,de 45 a 65 anos,13.0
vicente lopez,6,buenos aires,2024,5,dengue,10,de 45 a 65 anos,3.0
vicente lopez,6,buenos aires,2024,13,dengue,11,mayores de 65 anos,111.0
vicente lopez,6,buenos aires,2024,4,dengue,11,mayores de 65 anos,5.0
vicente lopez,6,buenos aires,2024,3,dengue,11,mayores de 65 anos,1.0
vicente lopez,6,buenos aires,2024,5,dengue,11,mayores de 65 anos,2.0
vicente lopez,6,buenos aires,2024,7,dengue,5,de 10 a 14 anos,4.0
vicente lopez,6,buenos aires,2024,8,dengue,8,de 25 a 34 anos,22.0
villa gesell,6,buenos aires,2024,10,dengue,8,de 25 a 34 anos,1.0
zarate,6,buenos aires,2024,16,dengue,10,de 45 a 65 anos,1.0
zarate,6,buenos aires,2024,14,dengue,11,mayores de 65 anos,3.0
zarate,6,buenos aires,2024,16,dengue,11,mayores de 65 anos,6.0
zarate,6,buenos aires,2024,15,dengue,3,de 2 a 4 anos,1.0
zarate,6,buenos aires,2024,16,dengue,9,de 35 a 44 anos,2.0
zarate,6,buenos aires,2024,17,dengue,9,de 35 a 44 anos,1.0
zarate,6,buenos aires,2024,3,dengue,9,de 35 a 44 anos,2.0
zarate,6,buenos aires,2024,6,dengue,9,de 35 a 44 anos,2.0
andalgala,10,catamarca,2024,13,dengue,7,de 20 a 24 anos,1.0
belen,10,catamarca,2024,17,dengue,5,de 10 a 14 anos,1.0
capayan,10,catamarca,2024,18,dengue,10,de 45 a 65 anos,4.0
capayan,10,catamarca,2024,10,dengue,11,mayores de 65 anos,7.0
tres de febrero,6,buenos aires,2024,6,dengue,11,mayores de 65 anos,14.0
tres de febrero,6,buenos aires,2024,13,dengue,2,de 13 a 24 meses,1.0
tres de febrero,6,buenos aires,2024,16,dengue,5,de 10 a 14 anos,14.0
tres de febrero,6,buenos aires,2024,17,dengue,5,de 10 a 14 anos,5.0
tres de febrero,6,buenos aires,2024,5,dengue,5,de 10 a 14 anos,1.0
tres de febrero,6,buenos aires,2024,14,dengue,6,de 15 a 19 anos,26.0
tres de febrero,6,buenos aires,2024,19,dengue,6,de 15 a 19 anos,5.0
tres de febrero,6,buenos aires,2024,12,dengue,8,de 25 a 34 anos,45.0
tres de febrero,6,buenos aires,2024,18,dengue,8,de 25 a 34 anos,11.0
25 de mayo,6,misiones,2024,17,dengue,9,de 35 a 44 anos,1.0
vicente lopez,6,buenos aires,2024,4,dengue,10,de 45 a 65 anos,1.0
vicente lopez,6,buenos aires,2024,5,dengue,11,mayores de 65 anos,2.0
vicente lopez,6,buenos aires,2024,6,dengue,11,mayores de 65 anos,13.0
vicente lopez,6,buenos aires,2024,7,dengue,11,mayores de 65 anos,58.0
vicente lopez,6,buenos aires,2024,14,dengue,11,mayores de 65 anos,49.0
vicente lopez,6,buenos aires,2024,16,dengue,5,de 10 a 14 anos,7.0
vicente lopez,6,buenos aires,2024,5,dengue,7,de 20 a 24 anos,1.0
vicente lopez,6,buenos aires,2024,6,dengue,7,de 20 a 24 anos,2.0
vicente lopez,6,buenos aires,2024,7,dengue,7,de 20 a 24 anos,5.0
vicente lopez,6,buenos aires,2024,13,dengue,8,de 25 a 34 anos,41.0
vicente lopez,6,buenos aires,2024,3,dengue,9,de 35 a 44 anos,1.0
villa gesell,6,buenos aires,2024,10,dengue,11,mayores de 65 anos,1.0
villa gesell,6,buenos aires,2024,13,dengue,11,mayores de 65 anos,1.0
villa gesell,6,buenos aires,2024,8,dengue,9,de 35 a 44 anos,1.0
villarino,6,buenos aires,2024,10,dengue,11,mayores de 65 anos,1.0
zarate,6,buenos aires,2024,14,dengue,6,de 15 a 19 anos,3.0
zarate,6,buenos aires,2024,5,dengue,7,de 20 a 24 anos,1.0
zarate,6,buenos aires,2024,7,dengue,7,de 20 a 24 anos,1.0
zarate,6,buenos aires,2024,25,dengue,9,de 35 a 44 anos,1.0
zarate,6,buenos aires,2024,7,dengue,9,de 35 a 44 anos,2.0
ambato,10,catamarca,2024,14,dengue,10,de 45 a 65 anos,1.0
ambato,10,catamarca,2024,16,dengue,11,mayores de 65 anos,1.0
ambato,10,catamarca,2024,17,dengue,11,mayores de 65 anos,1.0
ancasti,10,catamarca,2024,7,dengue,7,de 20 a 24 anos,1.0
andalgala,10,catamarca,2024,16,dengue,11,mayores de 65 anos,2.0
andalgala,10,catamarca,2024,19,dengue,11,mayores de 65 anos,2.0
andalgala,10,catamarca,2024,21,dengue,11,mayores de 65 anos,1.0
andalgala,10,catamarca,2024,16,dengue,11,mayores de 65 anos,1.0
andalgala,10,catamarca,2024,10,dengue,8,de 25 a 34 anos,2.0
belen,10,catamarca,2024,14,dengue,10,de 45 a 65 anos,2.0
belen,10,catamarca,2024,16,dengue,11,mayores de 65 anos,3.0
belen,10,catamarca,2024,17,dengue,11,mayores de 65 anos,1.0
belen,10,catamarca,2024,18,dengue,6,de 15 a 19 anos,1.0
belen,10,catamarca,2024,8,dengue,7,de 20 a 24 anos,1.0
capayan,10,catamarca,2024,14,dengue,10,de 45 a 65 anos,18.0
capayan,10,catamarca,2024,13,dengue,11,mayores de 65 anos,2.0
capayan,10,catamarca,2024,13,dengue,7,de 20 a 24 anos,2.0
capayan,10,catamarca,2024,18,dengue,8,de 25 a 34 anos,3.0
capayan,10,catamarca,2024,11,dengue,9,de 35 a 44 anos,9.0
catamarca capital,10,catamarca,2024,17,dengue,10,de 45 a 65 anos,30.0
catamarca capital,10,catamarca,2024,5,dengue,10,de 45 a 65 anos,59.0
catamarca capital,10,catamarca,2024,6,dengue,10,de 45 a 65 anos,116.0
catamarca capital,10,catamarca,2024,12,dengue,11,mayores de 65 anos,168.0
catamarca capital,10,catamarca,2024,18,dengue,11,mayores de 65 anos,24.0
pergamino,6,buenos aires,2024,9,dengue,11,mayores de 65 anos,3.0
pergamino,6,buenos aires,2024,14,dengue,11,mayores de 65 anos,2.0
pergamino,6,buenos aires,2024,14,dengue,5,de 10 a 14 anos,1.0
pergamino,6,buenos aires,2024,14,dengue,7,de 20 a 24 anos,3.0
pergamino,6,buenos aires,2024,17,dengue,9,de 35 a 44 anos,1.0
pilar,6,buenos aires,2024,13,dengue,10,de 45 a 65 anos,87.0
pilar,6,buenos aires,2024,9,dengue,11,mayores de 65 anos,29.0
pilar,6,buenos aires,2024,10,dengue,11,mayores de 65 anos,4.0
pilar,6,buenos aires,2024,11,dengue,11,mayores de 65 anos,7.0
pilar,6,buenos aires,2024,9,dengue,2,de 13 a 24 meses,1.0
pilar,6,buenos aires,2024,14,dengue,3,de 2 a 4 anos,2.0
pilar,6,buenos aires,2024,13,dengue,6,de 15 a 19 anos,54.0
pilar,6,buenos aires,2024,18,dengue,7,de 20 a 24 anos,1.0
pilar,6,buenos aires,2024,9,dengue,7,de 20 a 24 anos,20.0
pilar,6,buenos aires,2024,15,dengue,9,de 35 a 44 anos,55.0
pinamar,6,buenos aires,2024,19,dengue,11,mayores de 65 anos,1.0
pinamar,6,buenos aires,2024,10,dengue,8,de 25 a 34 anos,1.0
presidente peron,6,buenos aires,2024,17,dengue,10,de 45 a 65 anos,1.0
presidente peron,6,buenos aires,2024,4,dengue,11,mayores de 65 anos,1.0
presidente peron,6,buenos aires,2024,7,dengue,11,mayores de 65 anos,1.0
presidente peron,6,buenos aires,2024,13,dengue,4,de 5 a 9 anos,1.0
presidente peron,6,buenos aires,2024,16,dengue,6,de 15 a 19 anos,1.0
presidente peron,6,buenos aires,2024,19,dengue,6,de 15 a 19 anos,1.0
presidente peron,6,buenos aires,2024,2,dengue,6,de 15 a 19 anos,1.0
presidente peron,6,buenos aires,2024,4,dengue,9,de 35 a 44 anos,1.0
punta indio,6,buenos aires,2024,1,dengue,5,de 10 a 14 anos,1.0
punta indio,6,buenos aires,2024,10,dengue,6,de 15 a 19 anos,1.0
quilmes,6,buenos aires,2024,16,dengue,10,de 45 a 65 anos,33.0
quilmes,6,buenos aires,2024,17,dengue,10,de 45 a 65 anos,25.0
quilmes,6,buenos aires,2024,19,dengue,10,de 45 a 65 anos,10.0
quilmes,6,buenos aires,2024,2,dengue,10,de 45 a 65 anos,1.0
quilmes,6,buenos aires,2024,20,dengue,10,de 45 a 65 anos,5.0
quilmes,6,buenos aires,2024,21,dengue,10,de 45 a 65 anos,1.0
quilmes,6,buenos aires,2024,22,dengue,10,de 45 a 65 anos,1.0
quilmes,6,buenos aires,2024,5,dengue,10,de 45 a 65 anos,6.0
quilmes,6,buenos aires,2024,6,dengue,10,de 45 a 65 anos,15.0
quilmes,6,buenos aires,2024,14,dengue,11,mayores de 65 anos,98.0
quilmes,6,buenos aires,2024,26,dengue,11,mayores de 65 anos,1.0
quilmes,6,buenos aires,2024,10,dengue,2,de 13 a 24 meses,2.0
quilmes,6,buenos aires,2024,12,dengue,3,de 2 a 4 anos,1.0
quilmes,6,buenos aires,2024,14,dengue,3,de 2 a 4 anos,1.0
quilmes,6,buenos aires,2024,9,dengue,3,de 2 a 4 anos,2.0
quilmes,6,buenos aires,2024,10,dengue,4,de 5 a 9 anos,7.0
quilmes,6,buenos aires,2024,11,dengue,4,de 5 a 9 anos,9.0
quilmes,6,buenos aires,2024,8,dengue,4,de 5 a 9 anos,3.0
quilmes,6,buenos aires,2024,11,dengue,5,de 10 a 14 anos,47.0
quilmes,6,buenos aires,2024,8,dengue,5,de 10 a 14 anos,17.0
quilmes,6,buenos aires,2024,5,dengue,6,de 15 a 19 anos,5.0
quilmes,6,buenos aires,2024,11,dengue,7,de 20 a 24 anos,102.0
quilmes,6,buenos aires,2024,14,dengue,8,de 25 a 34 anos,50.0
quilmes,6,buenos aires,2024,19,dengue,8,de 25 a 34 anos,6.0
quilmes,6,buenos aires,2024,20,dengue,8,de 25 a 34 anos,9.0
quilmes,6,buenos aires,2024,21,dengue,8,de 25 a 34 anos,1.0
quilmes,6,buenos aires,2024,1,dengue,9,de 35 a 44 anos,2.0
san fernando,6,chaco,2024,9,dengue,10,de 45 a 65 anos,24.0
san fernando,6,chaco,2024,1,dengue,11,mayores de 65 anos,1.0
san fernando,6,chaco,2024,8,dengue,11,mayores de 65 anos,19.0
san fernando,6,chaco,2024,13,dengue,11,mayores de 65 anos,5.0
san fernando,6,chaco,2024,8,dengue,11,mayores de 65 anos,3.0
san fernando,6,chaco,2024,11,dengue,4,de 5 a 9 anos,1.0
san fernando,6,chaco,2024,8,dengue,5,de 10 a 14 anos,1.0
san fernando,6,chaco,2024,17,dengue,6,de 15 a 19 anos,7.0
san fernando,6,chaco,2024,20,dengue,6,de 15 a 19 anos,1.0
san fernando,6,chaco,2024,10,dengue,7,de 20 a 24 anos,14.0
san fernando,6,chaco,2024,11,dengue,7,de 20 a 24 anos,12.0
san fernando,6,chaco,2024,8,dengue,7,de 20 a 24 anos,8.0
san fernando,6,chaco,2024,14,dengue,8,de 25 a 34 anos,10.0
san fernando,6,chaco,2024,9,dengue,8,de 25 a 34 anos,14.0
san fernando,6,chaco,2024,8,dengue,9,de 35 a 44 anos,11.0
san isidro,6,buenos aires,2024,15,dengue,10,de 45 a 65 anos,27.0
san isidro,6,buenos aires,2024,11,dengue,11,mayores de 65 anos,144.0
san isidro,6,buenos aires,2024,22,dengue,11,mayores de 65 anos,1.0
san isidro,6,buenos aires,2024,6,dengue,11,mayores de 65 anos,9.0
san isidro,6,buenos aires,2024,10,dengue,4,de 5 a 9 anos,3.0
san isidro,6,buenos aires,2024,13,dengue,4,de 5 a 9 anos,2.0
san isidro,6,buenos aires,2024,8,dengue,4,de 5 a 9 anos,1.0
san isidro,6,buenos aires,2024,14,dengue,6,de 15 a 19 anos,19.0
san isidro,6,buenos aires,2024,19,dengue,6,de 15 a 19 anos,2.0
san isidro,6,buenos aires,2024,4,dengue,7,de 20 a 24 anos,2.0
san isidro,6,buenos aires,2024,8,dengue,7,de 20 a 24 anos,33.0
san isidro,6,buenos aires,2024,12,dengue,8,de 25 a 34 anos,45.0
san isidro,6,buenos aires,2024,14,dengue,8,de 25 a 34 anos,28.0
san isidro,6,buenos aires,2024,13,dengue,9,de 35 a 44 anos,62.0
san miguel,6,corrientes,2024,14,dengue,11,mayores de 65 anos,109.0
san miguel,6,corrientes,2024,15,dengue,11,mayores de 65 anos,60.0
san miguel,6,corrientes,2024,19,dengue,11,mayores de 65 anos,9.0
san miguel,6,corrientes,2024,14,dengue,11,mayores de 65 anos,25.0
san miguel,6,corrientes,2024,18,dengue,11,mayores de 65 anos,7.0
san miguel,6,corrientes,2024,23,dengue,11,mayores de 65 anos,1.0
san miguel,6,corrientes,2024,14,dengue,4,de 5 a 9 anos,7.0
san miguel,6,corrientes,2024,12,dengue,5,de 10 a 14 anos,55.0
san miguel,6,corrientes,2024,9,dengue,7,de 20 a 24 anos,84.0
san miguel,6,corrientes,2024,22,dengue,9,de 35 a 44 anos,4.0
san nicolas,6,buenos aires,2024,15,dengue,11,mayores de 65 anos,2.0
san nicolas,6,buenos aires,2024,9,dengue,11,mayores de 65 anos,2.0
san nicolas,6,buenos aires,2024,15,dengue,11,mayores de 65 anos,3.0
san nicolas,6,buenos aires,2024,17,dengue,8,de 25 a 34 anos,1.0
san nicolas,6,buenos aires,2024,5,dengue,8,de 25 a 34 anos,1.0
san nicolas,6,buenos aires,2024,17,dengue,9,de 35 a 44 anos,1.0
san nicolas,6,buenos aires,2024,19,dengue,9,de 35 a 44 anos,1.0
san pedro,6,buenos aires,2024,13,dengue,4,de 5 a 9 anos,1.0
san vicente,6,buenos aires,2024,16,dengue,10,de 45 a 65 anos,2.0
san vicente,6,buenos aires,2024,6,dengue,10,de 45 a 65 anos,2.0
san vicente,6,buenos aires,2024,7,dengue,10,de 45 a 65 anos,1.0
san vicente,6,buenos aires,2024,15,dengue,11,mayores de 65 anos,1.0
san vicente,6,buenos aires,2024,14,dengue,4,de 5 a 9 anos,2.0
san vicente,6,buenos aires,2024,14,dengue,5,de 10 a 14 anos,1.0
catamarca capital,10,catamarca,2024,4,dengue,10,de 45 a 65 anos,21.0
catamarca capital,10,catamarca,2024,4,dengue,11,mayores de 65 anos,32.0
catamarca capital,10,catamarca,2024,7,dengue,11,mayores de 65 anos,92.0
catamarca capital,10,catamarca,2024,16,dengue,4,de 5 a 9 anos,5.0
catamarca capital,10,catamarca,2024,17,dengue,4,de 5 a 9 anos,2.0
catamarca capital,10,catamarca,2024,3,dengue,4,de 5 a 9 anos,1.0
catamarca capital,10,catamarca,2024,10,dengue,5,de 10 a 14 anos,40.0
catamarca capital,10,catamarca,2024,4,dengue,5,de 10 a 14 anos,3.0
catamarca capital,10,catamarca,2024,8,dengue,5,de 10 a 14 anos,49.0
catamarca capital,10,catamarca,2024,16,dengue,6,de 15 a 19 anos,18.0
catamarca capital,10,catamarca,2024,20,dengue,6,de 15 a 19 anos,2.0
catamarca capital,10,catamarca,2024,13,dengue,7,de 20 a 24 anos,36.0
catamarca capital,10,catamarca,2024,14,dengue,8,de 25 a 34 anos,54.0
catamarca capital,10,catamarca,2024,4,dengue,9,de 35 a 44 anos,24.0
el alto,10,catamarca,2024,9,dengue,11,mayores de 65 anos,1.0
fray mamerto esquiu,10,catamarca,2024,13,dengue,10,de 45 a 65 anos,3.0
fray mamerto esquiu,10,catamarca,2024,11,dengue,11,mayores de 65 anos,1.0
fray mamerto esquiu,10,catamarca,2024,10,dengue,5,de 10 a 14 anos,1.0
fray mamerto esquiu,10,catamarca,2024,13,dengue,7,de 20 a 24 anos,1.0
fray mamerto esquiu,10,catamarca,2024,9,dengue,8,de 25 a 34 anos,1.0
fray mamerto esquiu,10,catamarca,2024,11,dengue,9,de 35 a 44 anos,7.0
la paz,10,entre rios,2024,16,dengue,11,mayores de 65 anos,6.0
la paz,10,entre rios,2024,17,dengue,11,mayores de 65 anos,2.0
la paz,10,entre rios,2024,10,dengue,4,de 5 a 9 anos,1.0
la paz,10,entre rios,2024,15,dengue,6,de 15 a 19 anos,14.0
la paz,10,entre rios,2024,13,dengue,9,de 35 a 44 anos,12.0
paclin,10,catamarca,2024,15,dengue,11,mayores de 65 anos,1.0
poman,10,catamarca,2024,13,dengue,10,de 45 a 65 anos,3.0
poman,10,catamarca,2024,15,dengue,6,de 15 a 19 anos,8.0
poman,10,catamarca,2024,14,dengue,8,de 25 a 34 anos,4.0
santa maria,10,catamarca,2024,13,dengue,4,de 5 a 9 anos,1.0
santa maria,10,catamarca,2024,13,dengue,8,de 25 a 34 anos,2.0
santa maria,10,catamarca,2024,16,dengue,9,de 35 a 44 anos,1.0
santa rosa,10,mendoza,2024,17,dengue,10,de 45 a 65 anos,6.0
santa rosa,10,mendoza,2024,16,dengue,11,mayores de 65 anos,4.0
santa rosa,10,mendoza,2024,20,dengue,11,mayores de 65 anos,1.0
santa rosa,10,mendoza,2024,14,dengue,4,de 5 a 9 anos,1.0
santa rosa,10,mendoza,2024,12,dengue,6,de 15 a 19 anos,4.0
santa rosa,10,mendoza,2024,16,dengue,7,de 20 a 24 anos,4.0
santa rosa,10,mendoza,2024,17,dengue,7,de 20 a 24 anos,2.0
santa rosa,10,mendoza,2024,13,dengue,9,de 35 a 44 anos,18.0
tinogasta,10,catamarca,2024,15,dengue,11,mayores de 65 anos,5.0
tinogasta,10,catamarca,2024,12,dengue,5,de 10 a 14 anos,1.0
tinogasta,10,catamarca,2024,9,dengue,5,de 10 a 14 anos,1.0
tinogasta,10,catamarca,2024,14,dengue,9,de 35 a 44 anos,2.0
valle viejo,10,catamarca,2024,3,dengue,10,de 45 a 65 anos,1.0
valle viejo,10,catamarca,2024,6,dengue,10,de 45 a 65 anos,4.0
valle viejo,10,catamarca,2024,15,dengue,11,mayores de 65 anos,5.0
valle viejo,10,catamarca,2024,19,dengue,11,mayores de 65 anos,2.0
valle viejo,10,catamarca,2024,20,dengue,11,mayores de 65 anos,1.0
valle viejo,10,catamarca,2024,14,dengue,11,mayores de 65 anos,6.0
valle viejo,10,catamarca,2024,15,dengue,11,mayores de 65 anos,3.0
valle viejo,10,catamarca,2024,18,dengue,11,mayores de 65 anos,2.0
valle viejo,10,catamarca,2024,8,dengue,6,de 15 a 19 anos,1.0
valle viejo,10,catamarca,2024,15,dengue,7,de 20 a 24 anos,1.0
vicente lopez,6,buenos aires,2024,17,dengue,6,de 15 a 19 anos,3.0
vicente lopez,6,buenos aires,2024,14,dengue,8,de 25 a 34 anos,31.0
vicente lopez,6,buenos aires,2024,15,dengue,8,de 25 a 34 anos,15.0
vicente lopez,6,buenos aires,2024,10,dengue,9,de 35 a 44 anos,64.0
vicente lopez,6,buenos aires,2024,11,dengue,9,de 35 a 44 anos,90.0
villa gesell,6,buenos aires,2024,13,dengue,10,de 45 a 65 anos,1.0
villa gesell,6,buenos aires,2024,16,dengue,11,mayores de 65 anos,1.0
villa gesell,6,buenos aires,2024,13,dengue,8,de 25 a 34 anos,1.0
zarate,6,buenos aires,2024,11,dengue,11,mayores de 65 anos,4.0
zarate,6,buenos aires,2024,12,dengue,11,mayores de 65 anos,5.0
zarate,6,buenos aires,2024,11,dengue,4,de 5 a 9 anos,1.0
zarate,6,buenos aires,2024,8,dengue,7,de 20 a 24 anos,2.0
zarate,6,buenos aires,2024,14,dengue,9,de 35 a 44 anos,6.0
zarate,6,buenos aires,2024,9,dengue,9,de 35 a 44 anos,4.0
ambato,10,catamarca,2024,12,dengue,11,mayores de 65 anos,1.0
ambato,10,catamarca,2024,11,dengue,11,mayores de 65 anos,1.0
ambato,10,catamarca,2024,16,dengue,8,de 25 a 34 anos,1.0
ambato,10,catamarca,2024,12,dengue,9,de 35 a 44 anos,1.0
ancasti,10,catamarca,2024,16,dengue,8,de 25 a 34 anos,1.0
ancasti,10,catamarca,2024,14,dengue,9,de 35 a 44 anos,1.0
andalgala,10,catamarca,2024,16,dengue,10,de 45 a 65 anos,1.0
andalgala,10,catamarca,2024,17,dengue,10,de 45 a 65 anos,4.0
andalgala,10,catamarca,2024,11,dengue,11,mayores de 65 anos,1.0
andalgala,10,catamarca,2024,14,dengue,4,de 5 a 9 anos,1.0
andalgala,10,catamarca,2024,12,dengue,5,de 10 a 14 anos,1.0
belen,10,catamarca,2024,19,dengue,9,de 35 a 44 anos,1.0
capayan,10,catamarca,2024,13,dengue,10,de 45 a 65 anos,6.0
capayan,10,catamarca,2024,8,dengue,10,de 45 a 65 anos,5.0
capayan,10,catamarca,2024,12,dengue,11,mayores de 65 anos,14.0
capayan,10,catamarca,2024,15,dengue,11,mayores de 65 anos,12.0
capayan,10,catamarca,2024,18,dengue,11,mayores de 65 anos,4.0
capayan,10,catamarca,2024,19,dengue,11,mayores de 65 anos,2.0
capayan,10,catamarca,2024,14,dengue,11,mayores de 65 anos,8.0
capayan,10,catamarca,2024,15,dengue,4,de 5 a 9 anos,2.0
capayan,10,catamarca,2024,18,dengue,5,de 10 a 14 anos,2.0
capayan,10,catamarca,2024,9,dengue,5,de 10 a 14 anos,1.0
capayan,10,catamarca,2024,11,dengue,6,de 15 a 19 anos,6.0
capayan,10,catamarca,2024,5,dengue,9,de 35 a 44 anos,1.0
catamarca capital,10,catamarca,2024,11,dengue,10,de 45 a 65 anos,114.0
catamarca capital,10,catamarca,2024,23,dengue,10,de 45 a 65 anos,1.0
catamarca capital,10,catamarca,2024,8,dengue,10,de 45 a 65 anos,164.0
catamarca capital,10,catamarca,2024,13,dengue,11,mayores de 65 anos,108.0
catamarca capital,10,catamarca,2024,20,dengue,11,mayores de 65 anos,8.0
catamarca capital,10,catamarca,2024,21,dengue,11,mayores de 65 anos,2.0
catamarca capital,10,catamarca,2024,14,dengue,11,mayores de 65 anos,55.0
catamarca capital,10,catamarca,2024,16,dengue,11,mayores de 65 anos,29.0
catamarca capital,10,catamarca,2024,16,dengue,2,de 13 a 24 meses,3.0
catamarca capital,10,catamarca,2024,6,dengue,2,de 13 a 24 meses,3.0
